Geneid	alignments
100506950	17
677834	14
26508	269
84618	36
51440	5087
10450	2211
656	210
64064	11
100287437	3
54802	1817
4610	1654
84879	851
10487	6477
5538	4743
6018	6880
127391	4
10269	2972
1298	3112
100286988	418
64744	3332
65243	2845
339559	960
64789	1487
127396	211
9783	6569
100130557	628
4802	3492
407034	0
407031	1
9132	229
163732	34
1503	2621
100507178	117
200172	65
22955	3263
100132074	1794
1907	7
59269	5717
100507198	311
2981	0
2980	0
22887	12207
284716	4440
84217	15
79717	1053
100507214	51
728621	256
10465	375
100507252	65
4904	49880
149461	7
64175	1513
79078	842
100129924	38
100507268	3
374969	3270
114625	267
51058	632
6513	3093
440584	18
440585	0
10969	2132
149465	34
100506711	20
128218	50
149466	0
7075	543
4352	60
991	862
64834	641
112950	1396
149469	180
23334	4207
81888	258
5792	18560
9682	8593
100132774	106
6487	2287
9048	169
9670	3926
1802	1786
533	4560
8704	8258
149473	873
6536	1277
128209	1
100129492	1912
55929	2974
79033	3236
55182	5819
79639	305
339541	151
26830	0
11004	1070
6202	24800
26811	68
94161	52
94162	60
94163	60
266675	71
1263	832
343521	11
149478	121
8643	3719
8891	1416
100507337	10
79654	6140
7389	1470
57643	5758
400752	63
84842	176
4595	1485
114034	674
10420	106
126661	353
25974	641
5052	5196
10327	4622
4678	13499
149483	55
60313	3976
728963	74
51249	1274
3652	1273
23139	16246
8503	7934
100133124	5
10103	70
100507408	0
55624	3999
541468	71
8438	556
10489	4865
7388	3817
387338	1577
2166	2086
729041	19
127343	0
100507423	40
148930	7
8569	760
148932	153
64756	3472
374973	0
9813	3729
100129898	132
1580	0
163720	6
1579	47
260293	898
199974	17
284541	1
10158	0
6886	191
6491	1340
51727	7802
2301	6
84793	9
2306	7
388630	16
100507479	1
391037	0
200010	6
54558	362
84871	105
79656	1148
1996	4758
63950	1533
11124	1689
1031	1174
284546	0
26994	11056
22996	21
2060	4436
114883	2339
4898	7705
100313892	0
5865	1941
51060	1798
112970	688
91408	6524
9372	5282
200014	2864
4998	363
84950	4640
23318	9257
2882	471
348378	8
65260	2405
79699	13306
440590	28
55268	533
6342	2760
127435	145
6512	2
1376	731
54987	1357
4116	620
100507564	2217
7804	18167
163742	3
63948	9
148979	28
55706	3075
54432	739
1733	4
51668	452
115353	1471
388633	1
9528	6594
127428	1042
200008	6
606495	632
51253	3114
23648	6845
619518	209
26027	44
338094	9
374977	204
7268	1622
25973	275
55001	15
163747	5
1718	12962
199964	14
7809	2
255738	1256
23358	11014
100507634	49
100507652	0
8613	4058
5563	2685
199920	1
731	0
732	2
1600	7009
115209	218
4070	0
114803	1175
3725	11390
100131060	31
729467	0
55277	117
51361	627
1573	34
127795	2
4774	14904
83941	620
10207	1412
100422902	0
100422946	0
54596	11
163782	71
7398	6927
85440	7497
27329	31
100507664	14
84938	586
27022	0
29929	773
23421	296
84455	1882
79469	534
5236	967
4919	208
148581	0
57685	3614
55225	4565
3716	5892
406893	0
205	1177
9829	12605
100505510	60
3953	641
54741	3243
5142	4913
84251	4054
100422871	5
200132	39
10022	0
79819	152
57708	3652
23169	3088
400757	2
149233	0
3595	108
26135	22289
1647	886
55970	1867
100289178	68
9077	216
79971	3256
100302279	1
6121	0
55635	785
57554	10432
5301	1168
55631	3597
9295	17340
81573	5149
11147	162
1491	341
5733	59
100132618	273
9406	10929
406962	106
257194	5405
127255	20
8790	831
51086	284
127254	2237
1429	449
127253	467
431707	0
204962	10084
34	2581
5876	1606
692085	21
26805	26
26804	47
4438	58
127247	0
100505563	0
256435	1085
81849	716
256483	41
10026	1615
26289	868
26009	4178
23032	9725
374986	2102
653631	1721
374987	30
91624	94
8880	12889
11080	1473
54810	25
149047	0
5737	98
10964	437
10561	1834
64123	251
23266	6091
79739	7811
5567	37726
148418	66
391051	2
58511	0
80135	1490
2787	1132
100505741	21
1486	236
439927	1
117178	11688
23566	5
255231	0
55283	0
126820	0
84144	23
148423	2912
8915	1139
646626	10
23576	6748
3491	2564
54680	2165
255631	89
57489	3295
9635	0
1179	0
22802	1
9629	1
51100	13356
9403	3415
9653	4206
339524	296
8543	53965
100505768	20
5586	4691
2959	1275
56267	742
494115	10138
2635	17
2633	8
2634	7
388646	3
115361	133
115362	6
163351	22
400759	0
23507	3980
400761	32
84230	995
55144	4300
492303	173
284695	5952
343472	5
100505821	4
100505809	5
100505840	0
84146	10047
100505857	334
164045	433
8317	2509
343477	2704
7049	115
676	6
253152	307
284697	280
23285	5052
388649	45
11146	519
79871	1207
2672	7
7813	1565
6125	19022
6083	40
26782	53
388650	1320
22823	5721
50999	3344
343099	466
100131564	885
1810	7431
54874	47012
8412	445
100129046	10
100126348	44
30836	3262
2730	475
100505924	0
24	16
9411	698
100505940	0
5825	4211
2152	1311
126969	36
1266	11673
729970	288
199857	210
148534	406
25950	489
440594	0
58155	11159
1806	362
400765	1019
406928	41
51375	2547
163404	8058
100129620	148
9890	25424
54873	3268
391059	27
178	2976
730081	26
23443	1024
64645	3774
163786	928
54482	2621
127495	273
1629	2791
100506007	68
8634	2715
693138	5
8556	266
54112	183
7412	678
2135	2749
148867	3235
51611	1434
100506051	342
100506029	448
1901	1829
118427	2053
94236	120
1301	3161
55599	1533
280	1471
648740	1743
279	205
276	38
277	84
278	44
100129138	154
55170	1388
22854	247
10451	84
29957	1490
148545	1
100507044	1
400768	0
653149	0
284611	4103
113802	879
55119	8205
163479	4
6814	822
254268	128
642864	5
29899	1473
23155	4139
22911	28545
6884	757
56900	6737
677766	80
127003	118
57535	6977
6301	11436
1952	37371
84722	1673
343263	15
6272	11515
5686	1550
284612	6
127002	1509
284613	2582
57463	1760
83873	136
2773	8070
406974	3
2780	8
271	5206
2948	299
2946	1079
2944	945
100506210	207
2949	422
2947	3364
79574	3
1435	230
10768	6449
85369	6668
257	289
164153	15
388662	3996
100130800	4
3749	1436
100506257	195
64783	1543
9122	520
10542	1309
84432	3
643160	0
3744	0
3737	374
3738	881
963	105
100506293	49
55791	1481
128338	1213
10390	1700
79961	9
1117	0
149620	0
27159	0
128344	2
441897	0
5016	206
79084	1970
515	4008
128346	165
140	143
100129269	6
5906	1324
55924	913
100506343	159
11218	1897
3752	806
643355	99
55917	12155
100422976	5
7482	468
54879	1464
829	3567
4343	817
389	1028
333926	246
284467	4
128322	131
6566	4300
246182	388
100506392	434
9860	2274
260425	4524
10745	2183
54665	7526
26191	7
100287722	257
440603	202
10717	2981
64858	2283
204851	8605
56944	527
148281	6973
51592	12531
10286	1347
163259	179
270	0
4893	8137
7812	41528
80143	4091
6847	4
7252	7
10100	2492
4803	10
100506434	2
81839	922
845	0
4808	159
55356	302
126868	2
476	17275
84852	123
100506459	12
965	93
3321	34668
100302117	0
914	1
5738	10316
9398	512
8458	588
100126331	2
80263	1808
100506478	40
79679	76
10905	4374
54855	118
54834	1714
10885	2867
200162	65
6913	70
10352	838
51179	0
3284	2
3283	0
441900	1
128102	84
644242	217
90874	4685
26227	1529
3158	0
83998	0
343505	4
11085	0
4853	7995
100506528	117
100132913	1369
653820	336
100132314	23
337875	117
2210	43
647121	93
100423008	0
375010	33
100422949	10
100132733	105
100422844	0
100130000	55
100286793	222
100287981	122
644591	33
728833	292
647135	2864
728841	1855
728855	167
730256	32
653505	0
728875	188
767846	247
400818	1470
653513	1134
9659	26142
100505971	253
9554	3279
440672	8860
388677	721
100132406	2732
100505987	165
148738	4
10628	6217
84265	1036
284615	1963
128077	1603
9939	3023
114814	5207
8799	2339
8515	228
148741	302
10401	1926
200035	367
10623	1483
27246	1251
11126	227
5174	114
653519	607
728932	293
728939	97
26864	5
200030	2235
100506011	2
100506032	2481
100505723	0
100505752	43
149013	2533
100505770	432
728989	307
5565	8921
100505794	563
171423	6710
2330	128
9557	772
100289211	1
607	15201
51205	208
2702	92
2703	0
51463	424
100312957	6
728912	1311
100505824	1
284561	4
100132057	49
100505885	21
388685	140
100132999	95
164022	5
25832	2148
729086	2274
645142	1
100288142	5185
284565	3064
730262	2
728936	1876
728945	6
642691	0
645166	313
26863	18
388692	180
645262	1
100132417	42
100507552	125
653598	1
642441	127
100288037	4
644634	8
440689	301
2209	64
653604	41
8370	283
126961	87
8337	300
100132909	1188
337873	282
723790	288
333932	94
554313	264
8349	2186
8338	42
317772	3
51027	611
100507640	1
9900	18314
10262	2052
10903	472
56957	1285
11311	3612
51177	5074
81611	4182
23632	348
51107	7195
79630	46
148523	574
54460	3904
9129	3666
23248	11240
80222	1438
1893	404
54507	142
100422997	1
4170	19069
2029	11246
55204	1031
84072	4
1520	101
1513	223
100289153	1
405	2964
9869	6166
29956	2960
8416	548
55793	1508
58497	2821
149428	55
54964	624
56882	7033
10962	43365
126626	735
10500	10554
79626	64
388695	2072
79005	1080
29765	68
6944	5355
8394	4208
5710	3105
100507670	73
57592	2357
5298	4968
5993	2812
100505481	70
8991	242
100505497	25
5692	2958
23126	25715
100505516	170
57530	206
7286	665
693139	0
81609	12850
11189	31621
284485	10
65005	1723
51686	172
11022	1997
339398	2
6097	4
100191040	21
100132111	38
284486	26
100505537	21
117145	167
6281	115
6282	119
100131107	0
126637	0
7062	91
126638	0
388697	168
2312	1793
339400	471
388698	30
49860	0
254910	1
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	11
6700	12
6701	0
6704	1
6705	0
6702	0
6706	4
149018	0
4014	37
114771	0
57115	0
6280	2
6283	4
6279	5
338324	0
645922	0
6278	0
100505623	2
6277	119
6276	0
6275	4
6274	0
6273	0
140576	225
57402	0
6284	94
6271	12
26097	6577
23557	1305
3608	8555
4881	46
65123	7053
11000	1697
343052	22
57459	18445
9909	5158
200186	2475
27173	2207
148327	1252
10899	3377
5872	515
6232	2331
91181	103
7170	12641
100126346	0
388701	7
25912	6812
9898	10862
10456	1551
89872	0
57198	4938
3570	111
126669	222
126668	26
55585	4037
1141	6625
103	23766
3782	1017
10654	2141
57326	1436
90780	3244
6464	1064
1163	410
100423020	1
80308	2382
55891	11
51043	117
127579	58
149095	35
100505666	54
8751	2025
1945	55
1944	1702
1942	294
55974	537
54344	312
200185	765
80128	6979
4582	89
693235	2
7059	1382
100129268	118
4580	726
2630	1055
2629	1182
10712	2275
10067	2823
1196	2401
57657	7752
5313	15
2224	2555
284618	262
23623	13435
55870	15927
693140	3
645682	12
645676	326
55154	1998
55249	7064
7818	2627
100505728	112
100129405	1301
54856	5760
23208	37868
6016	2211
22889	5694
677823	8
677771	11
339403	12
9181	14354
6746	7589
56893	5170
28956	917
57111	50
92312	38155
4000	2429
64218	2149
9673	4222
11243	2111
632	232
79957	1095
23381	7519
84283	345
112770	494
391104	26
7203	11434
100505747	382
128229	81
57127	8
10485	9972
100505765	5760
407046	5
4209	6576
128239	1431
164118	5
128240	1244
54865	2131
60484	449
63827	4585
10763	10836
1382	204
81875	2717
51093	1445
79590	1123
3068	12668
5546	5918
9047	59
4914	20
3645	60
375033	217
149499	59
9826	8111
768220	5
440695	27
2117	958
360155	10
83416	0
83417	0
115352	2
79368	0
115350	0
922	12
55243	2428
100505785	2
646268	0
912	65
100505799	10
909	0
911	1
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	30
81448	0
391114	0
128371	0
128372	0
81442	0
4332	71
646377	0
149628	0
3428	877
9447	208
57863	16303
100131825	350
2532	425
2205	0
441911	0
26476	0
127385	0
325	0
1401	3
54935	347
343413	1
56833	218
284677	483
391123	5
25790	12
8407	2489
57549	4865
89886	0
100505633	5
93183	1962
3766	1388
3765	2579
93185	8944
477	10208
480	118
844	130
8682	37237
50717	6950
100505686	3572
100287049	1
100505665	184
5824	2554
1314	12829
474338	4074
23385	3088
4807	2945
57216	21756
114836	0
8832	192
6504	0
962	0
57823	0
4063	0
51744	0
55600	0
142683	0
50848	2322
100131187	1070
7391	5144
257106	109
81607	3
126823	93
5202	2898
4817	1425
9191	2525
51506	2975
27005	3440
5498	1759
8703	3630
9507	93
4720	5071
2207	41
336	0
84134	1729
9970	198
654790	108
4359	241
6391	2698
257177	830
100505703	36
2212	70
3310	7
2214	318
9103	4
3311	15
2215	16
2213	0
641311	751
84824	0
127943	108
11266	1974
22926	1439
25903	183
9722	2687
693141	1
284680	408
400793	2601
117157	0
127933	4775
6675	1776
4921	224
51478	695
339512	0
100287509	0
5999	36
8490	1019
100505773	41
83540	623
5087	51165
100505795	12
4009	0
100505805	0
6258	32
400794	0
440699	0
4259	1985
100505828	173
223	2756
54499	3467
100147773	114
7371	1658
149297	454
100126349	0
116123	0
57645	12632
117143	2270
100505860	253
387597	287
84944	23
10223	0
92235	17
5451	522
919	100
8804	2255
92241	280
100128751	0
9019	11230
55811	68
25874	2561
55827	3565
100313835	0
100329108	936
23432	6268
261726	6416
375035	339
84832	841
100505900	910
9095	76
693142	0
100505918	0
6846	0
6375	0
1805	2
79100	2
481	13715
29922	596
8548	954
57821	490
10560	1730
2153	25
6403	1
6402	13
6401	5
92342	350
55732	501
57147	1193
22920	10571
149281	5
100422839	0
100423010	0
284688	0
92344	792
5396	138
100127910	2
80133	0
646804	35
2328	0
100302178	0
388714	1
2327	2
2326	37
2329	26
7151	2665
23215	17246
4653	7
8674	2370
51603	2794
26052	18665
406996	1
100422882	0
406977	2
100505991	122
92346	2
5279	1383
51430	5739
356	0
8995	3
7292	79
100506023	75
646870	828
9588	1894
284525	122
339416	1628
27252	2303
91687	622
55157	1163
100506046	191
60674	1406
26769	47
26802	145
26774	249
26770	116
692198	35
26806	60
692197	33
692196	71
692195	6
619498	20
84614	657
462	70
149041	6050
9910	835
9293	116
100506087	4477
27101	4330
100506117	833
63931	1173
63923	17
9674	58
7143	2173
64326	1982
677679	3
60676	3480
460	14151
574441	0
57795	705
100506128	6
89866	129
730102	154
100302401	81
9462	8701
400797	0
84066	0
400798	509
55103	3754
9068	119
9917	9312
64222	1433
27	9444
6646	1646
126859	9
7827	0
163589	16
100506206	0
148753	4
100506230	291
163590	2742
26092	2500
9857	9540
5768	3161
100506242	36
200058	612
89884	704
84320	2304
100423032	0
9213	57518
57710	977
10228	11833
3140	32
51278	6228
777	18229
127665	10
2752	12039
127670	72
388719	8
353299	2
6041	252
6004	199
284648	2
85397	24
80896	63
1660	19120
81626	0
3915	4275
3918	80
23057	23968
100506298	81
9887	10733
4688	29
10092	9259
100292409	50
23179	7261
403314	8
23127	482
116461	1159
81563	10075
80267	6218
100506336	0
116496	102
6045	5277
81627	1191
54823	1426
10625	28417
100288079	3
83872	169
10216	57
7175	9620
54953	1660
10896	83
5132	90
5743	33
5321	35
339479	953
440704	0
100506420	1
64407	37
431704	16
5996	393
6003	0
5997	706
100506438	203
51377	1350
6738	3065
51022	243
79577	3558
100302163	0
8707	7497
343450	2650
3075	306
10878	0
3078	16
10877	4
3080	0
81494	0
2165	0
259266	3621
360023	8431
23418	1419
163486	131
388722	33
56956	36
140609	818
127124	3
5788	104
406955	1
406995	3
2494	14
339521	37
100506512	0
23528	4870
9928	892
83479	1487
23271	19440
2848	18
55765	216
647215	6
23046	71766
100506546	218
779	24
647219	52
252839	4639
91156	7
5317	1
7139	1
3898	0
100506573	0
7135	2
23612	569
1465	595
100506590	0
376693	10
89796	27810
100302158	0
55705	14695
149345	1075
25802	127
10440	2566
6051	1840
100506636	81
100289488	36
1999	25
9283	32
127829	7804
5778	7
148713	10
59352	34
29089	940
4660	9532
100128726	26
127833	685
10765	20443
100506696	235
641515	4
148709	44
5877	1728
59349	3093
51094	2949
51706	1110
100506747	0
92703	3399
100507405	748
8497	3928
4656	0
134	3666
4608	19
1116	24
1118	39
100506775	10
730227	25
7832	1495
2331	45
5549	288
26254	0
493	9820
677843	21
54900	3
9877	12928
100381270	1783
6635	1117
284573	0
9580	206
55224	1110
5972	0
3814	1
127845	3
22874	4741
100506823	3
100506838	0
127841	1
84919	7051
5287	10039
4194	11740
10446	2811
100506855	64
23114	24465
6900	14752
388730	597
5929	3614
25778	4076
9911	8778
100506871	3
81788	398
55220	1706
284576	48
93273	233
100506918	571
442891	30
284577	429
5129	218
284578	83
148808	376
100506969	3343
2005	921
85414	761
64710	44723
8934	743
254428	2803
100131354	94
148811	19
115019	2
100505630	1595
729533	234
553	8
440712	0
100505650	10
1510	0
23380	25958
9641	60
574431	11
83593	97
1939	824
8444	683
9261	1944
3586	0
29949	0
50604	1
11009	0
9214	28
5284	0
83953	0
79098	8
55432	2377
5208	1393
725	2
722	4
100129101	1
1604	146
1380	0
1378	20
1379	10
4179	7107
407026	12
407025	1
148696	0
947	661
5362	58978
100506899	0
642587	0
406988	0
57172	151
3914	56
100422894	0
50486	29
3290	0
80342	32
148304	110
3664	5
27042	3538
255928	2084
574036	10
56256	201
55733	115
100505631	0
3756	207
55758	5530
7188	995
84791	20
343035	0
7779	674
4751	590
9926	12515
25896	3071
51514	1233
100131205	2425
100422947	2
5525	1663
692157	9
55248	3381
29937	377
467	58
149647	0
55509	59
25936	3227
128387	1114
149643	4
642946	12
28982	1798
79805	9735
90806	4166
26750	3308
100505832	12
5629	263
56950	1773
5784	447
1063	9676
648359	154
3776	6069
51133	5806
7399	31
2104	727
55105	820
128153	24
51018	2757
7042	2635
127018	592
55532	918
728528	2
2058	9148
10380	1221
55699	4135
406997	6
406969	1
25782	5254
100302234	0
677818	0
6791	359
4139	13301
79762	11067
54996	462
64757	610
3142	52
400804	0
11221	357
728417	168
79802	27
9015	692
100506161	63
375056	6585
64853	2326
148362	1027
400823	2
84976	1229
7100	66
55061	426
164127	0
388743	0
824	3607
7159	5437
100506213	3
441124	333
100288102	82
100287497	108
23219	4668
8560	3016
4931	2121
100313769	13
29097	473
80232	11771
100506354	94
149111	1172
127602	148
3930	7156
55740	18595
6726	11346
2052	665
9725	355
10637	69
29920	1747
7044	9
163859	2073
3020	6200
100506398	1
64746	4538
83881	14
286826	880
142	12318
391169	237
375057	6978
3707	1064
100506443	0
5664	770
100506460	372
56997	1882
8476	12384
100130466	3115
339500	3208
100130093	409
65094	485
116841	3630
339501	0
7483	164
728728	94
89780	0
100506571	4
375	17661
79169	1471
100506628	182
128308	828
2987	3807
57165	172
100506642	22
200205	1882
84033	12735
81559	1693
51127	159
8290	0
92815	1564
128312	64
149603	11660
100129094	6
100169751	1
100169753	3
100169754	0
100169755	1
100169756	5
100169757	2
100169758	1
100169759	1
100169760	2
100169761	1
100169762	1
100169763	0
100169764	3
100169765	2
100169766	0
100169767	0
574029	1260
100169768	0
58480	3597
5867	1796
10638	238
126731	26030
58	55
55746	4346
23456	1599
27097	3350
9816	1770
2590	7216
79605	5229
22796	1015
183	20
10753	29
84886	7222
79573	1820
64801	857
375061	105
100302132	0
440730	22965
149373	10
128061	658
8443	4146
149371	3380
83932	952
54583	8411
645339	0
100303453	0
7257	2205
100287814	0
27185	8
27184	0
57568	8240
54627	760
84284	726
80003	4278
84451	800
3775	367
148641	144
100506778	279
388753	481
6894	3756
100506795	38
359948	17081
100302691	0
100506810	2
100130249	0
9804	27523
677802	9
23029	1783
51742	7605
9453	2683
6905	1073
148789	1668
2786	11658
1130	4271
100302139	0
4811	2401
7107	1753
56605	3492
128178	10100
3964	5933
100287902	14
55127	10281
88	18472
100506876	27
4548	6376
6262	8370
100130331	5635
57829	0
339535	21
100505872	76
1131	335
100506915	0
56776	4914
64388	889
100506929	5
6000	1186
100422856	0
2271	2091
8564	27
23596	419
1122	8946
128025	1
9156	539
440738	4
200150	65
731275	349
9859	54324
10806	4178
10000	33752
100506975	53
339529	68
10472	142530
440742	34
200159	6
159	3589
257044	17
51029	3888
116228	1431
284702	5253
3192	58856
84288	749
55083	10024
64754	689
100507030	4
64216	595
163882	3483
51097	2113
100130097	147
149134	106
25909	3950
100507048	65
57116	452
93474	1198
79862	1695
388759	145
7678	962
317705	5
84838	3108
114548	51
127623	0
441932	0
148824	10
81472	2
148823	30
100507070	18
81470	0
81469	0
441933	0
343169	10
26188	0
284532	2
391189	1
25893	863
343171	154
343172	2
284521	81
391190	0
391191	2
26247	2
26246	2
391192	9
388762	0
127059	0
391194	0
127062	0
26245	0
391195	4
127064	1
391196	0
127066	0
127074	2
254879	0
26696	0
401992	0
343173	0
401993	0
391211	0
343563	0
127068	0
127069	0
127077	0
403244	0
403239	0
401994	0
80851	5693
100422879	5
79894	2579
55657	4699
267002	638
347688	8
10771	16937
22982	10718
100506940	0
414235	22
23185	5076
100288619	64
23560	2061
