Geneid	alignments
23038	5976
84065	2639
644961	7697
84958	24
9064	215
8547	7
388611	2
2827	90
10163	3360
27245	9607
2268	112
2537	667
199870	1390
23673	10236
5511	5395
677774	7
9473	217
6118	1917
27293	9
55113	1058
2140	718
653566	4024
5724	136
22826	5513
93974	5056
83667	919
54797	880
65979	7914
8420	1583
1104	2422
6080	17
26768	18
54952	1849
85028	905
692212	86
677838	202
677825	145
692073	96
115273	104
6883	818
26824	25
10691	2161
51441	10465
4985	20
2035	8755
399474	109
6429	13842
51102	847
10076	5222
100288450	0
4146	77
100129196	27
7805	446
9672	47138
9698	14447
692234	23
692235	21
692200	3
28997	41
79570	15720
9410	1588
51538	3991
2170	2449
347735	1078
149086	0
284551	1
64129	70
3061	257
553115	1949
1307	609
576	15311
100423028	5
90853	4
8073	15026
100507229	74
10657	28718
55116	1967
23633	8955
200081	6317
79140	2061
55721	964
149069	209
100507457	192
56063	787
8668	3981
339483	1529
84734	242
3932	6
3065	2482
65108	123486
100128071	126
81629	728
55108	10002
728116	2577
653121	7079
339487	445
5928	18678
81493	116
57648	6473
8565	4775
64766	5382
252995	1902
3208	1500
113452	45
127544	3788
100505584	75
204	3372
113451	782
55223	1434
149076	8737
1912	12410
7579	560
114784	7157
127540	5
84970	77
693137	0
2709	20
127534	0
2707	4
2701	219
113444	1787
58512	1451
100506144	179
9204	2683
79830	2336
100506168	46857
6421	39165
9202	12809
79932	5483
23154	15947
339488	960
5690	2878
127703	10844
63967	935
192670	8967
26523	8206
192669	1023
27285	1516
54936	2912
1296	63
27095	2362
55700	15936
9967	16841
79729	425
55194	204
83931	4406
100506594	7
84967	776
127700	403
64960	777
1441	91
2899	25405
100422898	0
728431	8
80149	12
64769	9230
79753	2581
7802	2763
29889	2772
284654	11
54955	1482
55143	699
284656	1693
149175	5239
79693	1710
127687	1283
4520	3128
3633	1762
10946	4188
2275	803
51118	2090
5453	2162
64121	1623
26292	553
100506806	9
81025	83
54933	104
79647	6060
4725	5359
23499	48805
100292290	13
643314	1433
353500	744
728448	1619
8761	6164
100506950	18
677834	26
26508	410
84618	53
51440	9496
10450	2253
656	400
64064	27
100287437	1
54802	2454
4610	1823
84879	806
10487	8176
5538	5718
6018	7869
127391	2
10269	3355
1298	1324
100286988	340
64744	4658
65243	2432
339559	1646
64789	1842
127396	603
9783	10230
100130557	1084
4802	3950
407034	0
407031	0
9132	317
163732	71
1503	2647
100507178	97
200172	42
22955	4060
100132074	873
1907	11
59269	2526
100507198	295
2981	0
2980	0
22887	12449
284716	5218
84217	43
79717	1362
100507214	95
728621	466
10465	460
100507252	101
4904	67813
149461	18
64175	1586
79078	1134
100129924	29
100507268	5
374969	2652
114625	931
51058	746
6513	3216
440584	13
440585	5
10969	2589
149465	27
100506711	35
128218	31
149466	0
7075	870
4352	70
991	545
64834	811
112950	1784
149469	126
23334	4881
81888	347
5792	15441
9682	8943
100132774	132
6487	2735
9048	160
9670	4110
1802	1773
533	2984
8704	9290
149473	626
6536	685
128209	5
100129492	2199
55929	3081
79033	3594
55182	6359
79639	310
339541	878
26830	0
11004	954
6202	15452
26811	52
94161	62
94162	114
94163	113
266675	210
1263	1288
343521	11
149478	90
8643	2242
8891	1544
100507337	18
79654	5301
7389	1795
57643	6036
400752	94
84842	246
4595	1372
114034	800
10420	97
126661	81
25974	700
5052	5394
10327	3667
4678	15458
149483	105
60313	4934
728963	37
51249	1903
3652	1383
23139	19101
8503	10268
100133124	5
10103	99
100507408	0
55624	5478
541468	63
8438	532
10489	5773
7388	3744
387338	1515
2166	1754
729041	31
127343	0
100507423	71
148930	33
8569	1108
148932	573
64756	4510
374973	1
9813	4255
100129898	127
1580	1
163720	2
1579	45
260293	905
199974	14
284541	7
10158	0
6886	169
6491	1105
51727	10394
2301	7
84793	50
2306	47
388630	35
100507479	1
391037	10
200010	13
54558	829
84871	190
79656	1677
1996	8961
63950	976
11124	2294
1031	1336
284546	0
26994	17851
22996	74
2060	10012
114883	3531
4898	8581
100313892	0
5865	2881
51060	2378
112970	613
91408	8644
9372	6073
200014	2868
4998	411
84950	6231
23318	10210
2882	786
348378	12
65260	2847
79699	18303
440590	25
55268	440
6342	4786
127435	97
6512	9
1376	907
54987	1716
4116	780
100507564	3309
7804	12478
163742	0
63948	1
148979	12
55706	3122
54432	1084
1733	17
51668	648
115353	1471
388633	1
9528	4767
127428	1142
200008	8
606495	589
51253	2790
23648	4396
619518	106
26027	35
338094	4
374977	106
7268	1554
25973	299
55001	20
163747	9
1718	14424
199964	0
7809	3
255738	526
23358	12840
100507634	117
100507652	0
8613	4979
5563	4820
199920	152
731	2
732	0
1600	6386
115209	305
4070	3
114803	1213
3725	13211
100131060	13
729467	0
55277	101
51361	1380
1573	53
127795	5
4774	22670
83941	933
10207	1495
100422902	0
100422946	0
54596	49
163782	166
7398	8389
85440	8374
27329	34
100507664	40
84938	769
27022	110
29929	1073
23421	292
84455	2730
79469	613
5236	1532
4919	163
148581	0
57685	4407
55225	3349
3716	6437
406893	0
205	2496
9829	19134
100505510	97
3953	685
54741	5025
5142	6469
84251	5751
100422871	7
200132	108
10022	4
79819	287
57708	4404
23169	3676
400757	3
149233	1
3595	199
26135	23630
1647	1616
55970	1784
100289178	51
9077	553
79971	3611
100302279	0
6121	58
55635	593
57554	7724
5301	1316
55631	6011
9295	25065
81573	6406
11147	133
1491	498
5733	427
100132618	463
9406	16448
406962	122
257194	18726
127255	16
8790	1093
51086	414
127254	3351
1429	594
127253	1003
431707	0
204962	9924
34	4533
5876	2109
692085	7
26805	29
26804	50
4438	90
127247	0
100505563	1
256435	2053
81849	2744
256483	112
10026	2023
26289	2213
26009	4673
23032	14509
374986	2384
653631	1650
374987	33
91624	116
8880	12555
11080	1744
54810	16
149047	2
5737	752
10964	1173
10561	3454
64123	382
23266	10447
79739	4996
5567	37876
148418	139
391051	5
58511	5
80135	1358
2787	752
100505741	10
1486	262
439927	0
117178	8621
23566	33
255231	0
55283	0
126820	7
84144	183
148423	3934
8915	1686
646626	24
23576	11592
3491	1198
54680	2376
255631	282
57489	5360
9635	0
1179	5
22802	8
9629	3
51100	19362
9403	4238
9653	6191
339524	286
8543	76029
100505768	35
5586	6431
2959	1805
56267	1202
494115	11719
2635	50
2633	35
2634	14
388646	16
115361	172
115362	22
163351	37
400759	0
23507	9179
400761	50
84230	1459
55144	5433
492303	189
284695	6959
343472	146
100505821	127
100505809	201
100505840	2
84146	12585
100505857	290
164045	1196
8317	3969
343477	3572
7049	379
676	15
253152	105
284697	111
23285	3656
388649	57
11146	774
79871	1014
2672	19
7813	2173
6125	18057
6083	47
26782	74
388650	1801
22823	7738
50999	4280
343099	456
100131564	862
1810	8268
54874	59913
8412	671
100129046	8
100126348	22
30836	4996
2730	712
100505924	0
24	53
9411	1584
100505940	0
5825	5402
2152	3047
126969	89
1266	16479
729970	553
199857	228
148534	927
25950	992
440594	0
58155	16708
1806	615
400765	1257
406928	18
51375	3407
163404	8434
100129620	316
9890	23625
54873	5256
391059	38
178	5480
730081	36
23443	1183
64645	4816
163786	1060
54482	3010
127495	337
1629	3257
100506007	89
8634	3467
693138	6
8556	432
54112	661
7412	1093
2135	3530
148867	3402
51611	1235
100506051	235
100506029	470
1901	2239
118427	1616
94236	107
1301	3074
55599	1256
280	1564
648740	1339
279	197
276	33
277	86
278	47
100129138	132
55170	2053
22854	872
10451	263
29957	1778
148545	2
100507044	2
400768	1
653149	1
284611	8166
113802	1617
55119	10867
163479	1
6814	1641
254268	307
642864	21
29899	1614
23155	4458
22911	28997
6884	869
56900	7620
677766	25
127003	192
57535	4121
6301	13046
1952	22608
84722	1366
343263	43
6272	12346
5686	1833
284612	20
127002	1620
284613	2942
57463	1634
83873	238
2773	9441
406974	5
2780	12
271	6486
2948	720
2946	2053
2944	1050
100506210	229
2949	352
2947	4574
79574	4
1435	236
10768	8689
85369	8635
257	511
164153	35
388662	3624
100130800	5
3749	1712
100506257	240
64783	1137
9122	513
10542	1347
84432	27
643160	0
3744	0
3737	247
3738	564
963	89
100506293	57
55791	2195
128338	1351
10390	2270
79961	16
1117	0
149620	0
27159	0
128344	68
441897	0
5016	344
79084	2480
515	4999
128346	197
140	87
100129269	16
5906	1974
55924	1682
100506343	431
11218	2607
3752	885
643355	218
55917	11859
100422976	4
7482	356
54879	1796
829	5460
4343	943
389	1453
333926	211
284467	12
128322	138
6566	5221
246182	314
100506392	377
9860	1971
260425	5619
10745	2181
54665	8658
26191	21
100287722	220
440603	415
10717	3389
64858	2704
204851	8692
56944	1147
148281	6853
51592	17270
10286	2469
163259	310
270	0
4893	10315
7812	55334
80143	5532
6847	1
7252	16
10100	2569
4803	76
100506434	19
81839	1048
845	17
4808	390
55356	973
126868	12
476	14935
84852	132
100506459	9
965	203
3321	39904
100302117	0
914	12
5738	6286
9398	340
8458	653
100126331	0
80263	1708
100506478	143
79679	157
10905	4387
54855	174
54834	2141
10885	3351
200162	115
6913	109
10352	751
51179	0
3284	2
3283	0
441900	3
128102	93
644242	255
90874	7464
26227	1446
3158	2
83998	3
343505	3
11085	0
4853	9054
100506528	208
100132913	660
653820	347
100132314	17
337875	131
2210	40
647121	89
100423008	0
375010	5
100422949	11
100132733	27
100422844	0
100130000	92
100286793	380
100287981	107
644591	36
728833	323
647135	1670
728841	2076
728855	441
730256	17
653505	5
728875	443
767846	212
400818	1956
653513	670
9659	23606
100505971	568
9554	3885
440672	9081
388677	1062
100132406	3078
100505987	123
148738	2
10628	10885
84265	1476
284615	1335
128077	1721
9939	3437
114814	8170
8799	3294
8515	301
148741	442
10401	2906
200035	295
10623	1547
27246	1686
11126	519
5174	167
653519	856
728932	437
728939	265
26864	3
200030	2842
100506011	5
100506032	2807
100505723	0
100505752	57
149013	2899
100505770	853
728989	299
5565	12470
100505794	664
171423	8455
2330	194
9557	1163
100289211	0
607	14044
51205	282
2702	165
2703	0
51463	601
100312957	4
728912	1233
100505824	10
284561	23
100132057	75
100505885	54
388685	314
100132999	69
164022	3
25832	2191
729086	1749
645142	5
100288142	6078
284565	4509
730262	4
728936	2915
728945	4
642691	8
645166	418
26863	23
388692	933
645262	2
100132417	77
100507552	160
653598	7
642441	153
100288037	15
644634	76
440689	425
2209	81
653604	31
8370	218
126961	91
8337	342
100132909	1695
337873	205
723790	321
333932	85
554313	222
8349	5083
8338	43
317772	4
51027	558
100507640	5
9900	25486
10262	2301
10903	562
56957	1542
11311	5127
51177	7936
81611	6345
23632	304
51107	9241
79630	68
148523	336
54460	5162
9129	4191
23248	10929
80222	2388
1893	586
54507	197
100422997	11
4170	22142
2029	14204
55204	1163
84072	5
1520	118
1513	373
100289153	0
405	3588
9869	7171
29956	3996
8416	1254
55793	2183
58497	3452
149428	40
54964	608
56882	7458
10962	69081
126626	459
10500	11677
79626	69
388695	2527
79005	1389
29765	123
6944	5131
8394	4863
5710	3624
100507670	37
57592	2343
5298	6092
5993	3109
100505481	89
8991	441
100505497	36
5692	3170
23126	23527
100505516	160
57530	596
7286	1253
693139	0
81609	13018
11189	32406
284485	35
65005	2079
51686	197
11022	1894
339398	12
6097	20
100191040	12
100132111	45
284486	79
100505537	297
117145	758
6281	793
6282	194
100131107	0
126637	0
7062	249
126638	0
388697	105
2312	573
339400	290
388698	4
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	11
6700	16
6701	3
6704	2
6705	0
6702	0
6706	10
149018	0
4014	53
114771	0
57115	0
6280	3
6283	0
6279	2
338324	0
645922	0
6278	0
100505623	2
6277	271
6276	0
6275	11
6274	0
6273	1
140576	1083
57402	0
6284	317
6271	45
26097	6500
23557	1538
3608	10544
4881	67
65123	7039
11000	1754
343052	10
57459	17470
9909	5563
200186	2743
27173	2835
148327	1022
10899	3460
5872	725
6232	1962
91181	104
7170	16550
100126346	0
388701	9
25912	6714
9898	12047
10456	1481
89872	2
57198	5011
3570	78
126669	309
126668	40
55585	5960
1141	7758
103	30718
3782	776
10654	1813
57326	2016
90780	4573
6464	1218
1163	318
100423020	5
80308	2500
55891	6
51043	182
127579	27
149095	40
100505666	100
8751	1870
1945	115
1944	2604
1942	692
55974	609
54344	349
200185	771
80128	7322
4582	56
693235	1
7059	1995
100129268	174
4580	720
2630	1049
2629	1232
10712	2307
10067	3481
1196	2699
57657	7106
5313	4
2224	3500
284618	300
23623	15387
55870	15427
693140	2
645682	10
645676	393
55154	2535
55249	8406
7818	3124
100505728	150
100129405	1469
54856	6483
23208	45440
6016	3292
22889	6964
677823	12
677771	6
339403	14
9181	12547
6746	6660
56893	10983
28956	955
57111	92
92312	38378
4000	2874
64218	3253
9673	4897
11243	1889
632	160
79957	1474
23381	8261
84283	315
112770	556
391104	23
7203	11510
100505747	217
128229	42
57127	12
10485	11899
100505765	7076
407046	7
4209	6451
128239	887
164118	0
128240	1237
54865	2531
60484	419
63827	5796
10763	30158
1382	376
81875	2929
51093	1181
79590	1345
3068	16933
5546	6651
9047	48
4914	30
3645	109
375033	315
149499	40
9826	9037
768220	24
440695	23
2117	753
360155	6
83416	0
83417	1
115352	22
79368	0
115350	1
922	3
55243	1402
100505785	8
646268	0
912	59
100505799	3
909	0
911	1
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	10
81448	0
391114	0
128371	0
128372	0
81442	0
4332	67
646377	0
149628	0
3428	1207
9447	398
57863	21549
100131825	410
2532	676
2205	5
441911	0
26476	0
127385	0
325	0
1401	1
54935	310
343413	3
56833	278
284677	829
391123	24
25790	17
8407	2745
57549	5430
89886	0
100505633	9
93183	2183
3766	1931
3765	2282
93185	7864
477	18586
480	148
844	326
8682	65721
50717	8229
100505686	3914
100287049	0
100505665	145
5824	3541
1314	15799
474338	4507
23385	3905
4807	2653
57216	23731
114836	2
8832	101
6504	0
962	10
57823	4
4063	0
51744	2
55600	3
142683	2
50848	1803
100131187	499
7391	6583
257106	158
81607	0
126823	402
5202	3145
4817	1536
9191	3206
51506	3388
27005	3519
5498	2262
8703	3580
9507	153
4720	6255
2207	76
336	1
84134	2553
9970	252
654790	811
4359	392
6391	3144
257177	935
100505703	80
2212	64
3310	55
2214	229
9103	6
3311	16
2215	20
2213	6
641311	559
84824	2
127943	104
11266	2575
22926	1294
25903	294
9722	2469
693141	0
284680	214
400793	2270
117157	2
127933	5730
6675	2220
4921	161
51478	1019
339512	3
100287509	0
5999	231
8490	2252
100505773	46
83540	762
5087	79103
100505795	36
4009	2
100505805	0
6258	448
400794	0
440699	1
4259	2080
100505828	221
223	4605
54499	4512
100147773	110
7371	1550
149297	645
100126349	0
116123	2
57645	15701
117143	3627
100505860	521
387597	385
84944	36
10223	2
92235	34
5451	554
919	94
8804	2781
92241	488
100128751	0
9019	13212
55811	61
25874	2054
55827	4348
100313835	0
100329108	1817
23432	5447
261726	8329
375035	373
84832	1064
100505900	1382
9095	234
693142	0
100505918	0
6846	0
6375	0
1805	9
79100	0
481	18484
29922	821
8548	1049
57821	919
10560	2151
2153	23
6403	0
6402	28
6401	5
92342	544
55732	609
57147	1526
22920	14892
149281	29
100422839	0
100423010	0
284688	0
92344	1125
5396	550
100127910	25
80133	2
646804	49
2328	1
100302178	0
388714	2
2327	11
2326	190
2329	69
7151	3491
23215	17654
4653	12
8674	3931
51603	2666
26052	16431
406996	2
100422882	0
406977	4
100505991	165
92346	0
5279	1701
51430	7616
356	2
8995	10
7292	92
100506023	50
646870	950
9588	3244
284525	144
339416	1539
27252	3211
91687	617
55157	1353
100506046	233
60674	1423
26769	79
26802	274
26774	358
26770	157
692198	48
26806	65
692197	53
692196	111
692195	13
619498	17
84614	329
462	42
149041	7584
9910	781
9293	24
100506087	7413
27101	4995
100506117	1121
63931	1320
63923	94
9674	121
7143	3297
64326	3010
677679	2
60676	359
460	16075
574441	0
57795	4626
100506128	44
89866	297
730102	406
100302401	166
9462	12567
400797	0
84066	0
400798	668
55103	4986
9068	383
9917	11489
64222	2126
27	10477
6646	1556
126859	11
7827	20
163589	57
100506206	0
148753	118
100506230	496
163590	3008
26092	3156
9857	9261
5768	2946
100506242	24
200058	610
89884	570
84320	2926
100423032	0
9213	52085
57710	874
10228	12829
3140	45
51278	4233
777	18783
127665	27
2752	16434
127670	14
388719	0
353299	0
6041	479
6004	731
284648	4
85397	562
80896	94
1660	21213
81626	3
3915	4928
3918	213
23057	29291
100506298	87
9887	11615
4688	35
10092	11837
100292409	46
23179	9096
403314	12
23127	2970
116461	2210
81563	13640
80267	7784
100506336	1
116496	335
6045	7039
81627	1853
54823	1936
10625	29430
100288079	8
83872	198
10216	88
7175	11126
54953	2411
10896	63
5132	80
5743	161
5321	76
339479	4027
440704	1
100506420	0
64407	29
431704	44
5996	215
6003	30
5997	1813
100506438	429
51377	2047
6738	2381
51022	280
79577	3558
100302163	0
8707	8246
343450	2030
3075	915
10878	2
3078	43
10877	11
3080	0
81494	9
2165	1
259266	2690
360023	9880
23418	1562
163486	128
388722	24
56956	85
140609	1099
127124	8
5788	113
406955	2
406995	0
2494	44
339521	31
100506512	2
23528	5624
9928	789
83479	1723
23271	24428
2848	10
55765	221
647215	1
23046	72719
100506546	234
779	13
647219	66
252839	5290
91156	11
5317	25
7139	6
3898	0
100506573	0
7135	3
23612	943
1465	1818
100506590	1
376693	37
89796	31474
100302158	0
55705	16982
149345	1249
25802	129
10440	3738
6051	2128
100506636	97
100289488	45
1999	26
9283	111
127829	10772
5778	22
148713	30
59352	352
29089	1042
4660	11876
100128726	53
127833	942
10765	20863
100506696	461
641515	16
148709	64
5877	2045
59349	4732
51094	3686
51706	1669
100506747	0
92703	4053
100507405	589
8497	5156
4656	5
134	1809
4608	6
1116	8
1118	11
100506775	11
730227	4
7832	1817
2331	233
5549	529
26254	4
493	8192
677843	6
54900	3
9877	15465
100381270	1081
6635	1423
284573	0
9580	395
55224	1405
5972	0
3814	1
127845	16
22874	4641
100506823	2
100506838	2
127841	0
84919	7544
5287	9348
4194	14499
10446	3779
100506855	68
23114	17729
6900	11984
388730	551
5929	2932
25778	4812
9911	6049
100506871	0
81788	483
55220	8038
284576	119
93273	409
100506918	663
442891	12
284577	779
5129	719
284578	113
148808	678
100506969	3371
2005	548
85414	583
64710	51538
8934	994
254428	3891
100131354	106
148811	16
115019	6
100505630	832
729533	254
553	16
440712	8
100505650	12
1510	3
23380	24273
9641	90
574431	7
83593	228
1939	1068
8444	797
9261	2338
3586	2
29949	0
50604	0
11009	7
9214	47
5284	0
83953	0
79098	124
55432	2993
5208	1604
725	3
722	10
100129101	4
1604	198
1380	2
1378	43
1379	8
4179	10542
407026	42
407025	3
148696	9
947	1006
5362	38548
100506899	0
642587	0
406988	0
57172	730
3914	104
100422894	0
50486	123
3290	2
80342	62
148304	199
3664	10
27042	4114
255928	1530
574036	45
56256	707
55733	377
100505631	2
3756	565
55758	7113
7188	1482
84791	49
343035	41
7779	761
4751	510
9926	15047
25896	2780
51514	1041
100131205	2043
100422947	0
5525	1684
692157	8
55248	2249
29937	507
467	78
149647	0
55509	77
25936	3663
128387	1671
149643	2
642946	37
28982	2128
79805	13623
90806	4383
26750	4774
100505832	28
5629	273
56950	1529
5784	662
1063	8392
648359	164
3776	6822
51133	9242
7399	64
2104	834
55105	968
128153	49
51018	2514
7042	2892
127018	897
55532	969
728528	0
2058	11716
10380	1729
55699	4985
406997	1
406969	2
25782	5984
100302234	1
677818	2
6791	289
4139	13848
79762	12196
54996	727
64757	1484
3142	71
400804	0
11221	423
728417	149
79802	40
9015	917
100506161	109
375056	7223
64853	2587
148362	1264
400823	2
84976	1302
7100	105
55061	1589
164127	4
388743	23
824	4649
7159	6522
100506213	5
441124	277
100288102	53
100287497	139
23219	5556
8560	3455
4931	2123
100313769	11
29097	436
80232	16477
100506354	81
149111	4449
127602	203
3930	10175
55740	22878
6726	16318
2052	1091
9725	462
10637	54
29920	2418
7044	21
163859	2800
3020	6387
100506398	0
64746	5919
83881	1
286826	1131
142	13093
391169	319
375057	9039
3707	1519
100506443	0
5664	936
100506460	541
56997	2129
8476	13206
100130466	3327
339500	3446
100130093	322
65094	566
116841	3579
339501	0
7483	138
728728	79
89780	0
100506571	10
375	20641
79169	1723
100506628	219
128308	778
2987	3166
57165	177
100506642	61
200205	1959
84033	9363
81559	1836
51127	358
8290	0
92815	1038
128312	62
149603	16141
100129094	0
100169751	4
100169753	2
100169754	7
100169755	6
100169756	3
100169757	6
100169758	2
100169759	2
100169760	1
100169761	3
100169762	2
100169763	3
100169764	1
100169765	3
100169766	0
100169767	2
574029	1375
100169768	1
58480	5820
5867	1650
10638	353
126731	23712
58	228
55746	5263
23456	3321
27097	3643
9816	1564
2590	13040
79605	7247
22796	1272
183	45
10753	11
84886	7925
79573	2458
64801	1148
375061	144
100302132	0
440730	19223
149373	5
128061	1096
8443	3883
149371	3709
83932	1055
54583	11116
645339	0
100303453	2
7257	3017
100287814	0
27185	7
27184	2
57568	6709
54627	1359
84284	726
80003	2850
84451	344
3775	256
148641	191
100506778	231
388753	582
6894	5076
100506795	27
359948	17001
100302691	6
100506810	23
100130249	0
9804	32652
677802	6
23029	2790
51742	9667
9453	4042
6905	1180
148789	2438
2786	34218
1130	5077
100302139	0
4811	3357
7107	1909
56605	2977
128178	10210
3964	3878
100287902	21
55127	6204
88	4668
100506876	6
4548	7027
6262	3524
100130331	5484
57829	0
339535	57
100505872	87
1131	590
100506915	3
56776	6054
64388	6887
100506929	6
6000	2154
100422856	0
2271	2764
8564	31
23596	361
1122	12376
128025	2
9156	817
440738	47
200150	284
731275	299
9859	61005
10806	3239
10000	15319
100506975	34
339529	61
10472	73186
440742	45
200159	4
159	4218
257044	54
51029	4755
116228	1080
284702	7265
3192	59786
84288	1227
55083	2417
64754	758
100507030	11
64216	689
163882	4161
51097	3029
100130097	156
149134	120
25909	5112
100507048	60
57116	412
93474	1495
79862	2098
388759	176
7678	1519
317705	6
84838	2704
114548	56
127623	0
441932	0
148824	16
81472	1
148823	7
100507070	11
81470	0
81469	0
441933	0
343169	2
26188	0
284532	0
391189	0
25893	1371
343171	251
343172	19
284521	67
391190	1
391191	0
26247	3
26246	9
391192	5
388762	0
127059	0
391194	0
127062	0
26245	0
391195	10
127064	4
391196	0
127066	0
127074	0
254879	0
26696	0
401992	0
343173	0
401993	0
391211	0
343563	0
127068	0
127069	0
127077	0
403244	0
403239	0
401994	0
80851	6104
100422879	8
79894	3462
55657	5894
