Geneid	alignments
78988	2849
650794	792
100505610	307
253832	881
221154	4753
2254	3862
100506622	6
646201	2546
6445	218
26278	31530
100506680	41
100506697	47
55504	1481
100506717	0
4285	843
542767	16
387911	9
400110	2
221178	2858
100313842	0
338872	12
100287275	0
143	561
374491	68
479	12
56163	23
55835	3219
646405	2108
5042	24276
219287	9308
9107	7607
9818	6733
51761	10886
387914	3776
6049	2635
1024	1736
10810	6959
100506956	0
2835	28234
219333	9752
6144	2051
26771	72
619499	49
387496	105
2971	4309
219402	1864
222484	1541
51082	7443
100506997	0
219409	5
3651	0
432369	9796
100132234	0
1045	0
646625	0
2322	63
100288730	271
255967	6032
2321	2289
51371	3572
283537	377
23281	4192
6541	14613
5412	19012
440131	0
84056	10284
100507040	6
100188949	17
3146	38664
10208	5170
241	11
100507084	1
100507064	14
84935	45
122046	34
10808	23295
145173	418
122042	0
196549	123
100507099	107
10129	14029
646799	0
675	217
90634	498
10443	7440
116828	647
23047	11526
9365	144
90627	1478
5983	779
26960	51643
4081	222
100507114	0
9201	95144
54937	62
728591	124
23111	2738
100507135	12
8900	1924
400120	1369
5994	1773
4093	3587
29880	493
11340	759
55578	3807
122011	2614
10631	255
7223	989
51569	12028
341640	268
161003	19
80209	5694
387921	4038
10186	1969
57511	2023
100422940	2
400123	0
646982	2
2308	1118
100507202	4
100313896	36
10240	1356
10166	2907
283507	316
693206	0
1997	537
11193	1721
100422878	0
89890	20776
84078	5543
9617	543
79612	3174
26636	2
28984	321
23078	1808
100507240	21
160851	523
11215	34901
8600	2
144809	3
94240	66
29103	3874
55068	4901
160857	384
144811	2910
121838	18
100507253	62
387923	1749
8848	52428
641467	838
26747	1381
55425	1574
2963	1748
386618	162
100287803	3950
7178	31211
677814	9
100190939	2195
253512	2183
100507293	34
83548	5466
220081	20
220082	1
283514	3785
23091	19776
1361	49
100507343	29
3936	132
80183	225
731932	0
23143	5803
2098	4485
3356	478
8803	4178
55270	1258
29079	3641
9445	11276
5925	3702
10161	470
1102	4376
100129597	0
57105	184
22862	9968
2862	1
81602	1711
81617	5266
83852	1961
51131	243
55213	3977
115761	16
84650	1040
3839	11922
220429	105
57213	2811
8847	109
10206	14159
283518	46
406950	0
406948	0
10301	118
145165	1694
220107	231
79621	1158
2974	26
647166	10
220108	1622
647174	32
26512	3645
100507398	199
115825	1374
79758	697
100507413	74
283521	326
83446	6
540	1985
440138	750
9724	5738
100506859	44
341676	17
4752	995
374500	1844
644623	51
55901	1009
51028	9657
26586	2523
220115	6
144983	10343
10910	1472
11061	60
100313778	0
5100	1502
10562	41
100507428	0
100302187	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	29569
100129744	0
81624	939
81550	2342
100422973	0
64881	278
283491	5
647264	0
100507505	0
5101	6162
730236	49
57626	10267
6315	38
100288130	7
1602	621
440145	3610
79866	320
22894	5352
10464	1457
688	378
11278	15458
100507612	0
100288208	0
338864	0
647288	89
9882	2860
170622	3390
7347	744
4008	22816
729420	5
115207	108456
690	1
730249	0
1203	1703
26224	7423
23077	40165
8796	4
100129307	0
122060	7832
100505518	9
1910	760
5457	4
79596	9042
64062	7622
100505538	262
54602	6689
10253	5576
114798	5558
84189	173
642345	162
26050	10876
693207	4
144776	0
407975	710
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	27
10082	1394
1638	7
23483	293
160897	1438
11166	108
100507533	65
10257	700
9071	59
22873	10223
100289274	722
5611	3464
55757	1385
266722	10103
27199	48
100507566	0
10150	2686
5911	30239
3843	21996
10160	19450
140432	4
100422881	1
100507587	10
8428	6072
100294005	4
6564	10
23348	26995
100289373	66
337867	2264
2841	8
1880	30
100131561	6
693208	1
9375	8521
171425	188
100422861	2
85416	576
7546	1308
100507636	64
5095	920
87769	79
100507654	38
84899	3616
259232	2480
9358	227
2259	3525
283480	34
283481	50
7174	5719
196541	5
643677	36
93081	343
79070	641
54841	8688
2073	4589
121952	25
6555	1
267012	0
728192	0
1948	22230
55082	26114
283483	3
728215	9169
100302286	1
3981	3451
84945	2940
10673	8
23026	14709
100505479	3061
8660	11875
1282	9277
1284	7381
55647	49
55739	6142
79587	1924
3621	3629
283487	140
55608	8573
100505494	2306
100505512	0
8874	26663
100505533	100
121793	9
6656	1553
100505996	554
100506016	0
122258	0
10426	2520
400165	0
23250	3601
100128278	3
100506063	383
100289410	426
23263	16948
2155	126
2159	108
8858	52
55795	2005
100506079	639
8451	5864
3916	7771
79774	42
113622	214
55208	2044
55002	4579
7027	5391
496	7
6011	35
100130386	8
348013	39
2621	3990
650669	28
100506394	115
643365	32
22821	2672
8881	3966
65110	9005
283489	7418
100132257	0
440153	0
404785	0
100506092	0
100506303	1
100506350	0
100506225	0
100506179	0
440157	1
642477	4
100506616	1
641455	6
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	3
390442	8
91875	1802
57820	3112
100113391	0
85495	119
10038	3195
7011	1644
123103	16
55644	3260
328	14022
90809	3668
4860	255
338879	0
390443	0
122651	0
493901	0
341799	0
283	20
6038	97
10876	0
64184	0
6039	31
6035	708
100507513	0
6037	1
643332	0
6036	0
64745	1898
29986	6
57447	5004
122664	2
440163	0
84659	1
122665	1
55701	2871
51222	1516
643382	17
390445	0
100505493	8611
3183	29775
57096	44
11198	13954
57680	15604
692053	11
319103	10
84932	4906
9878	6854
56339	4241
6297	8267
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	0
28684	0
28683	0
28671	0
28673	0
28682	0
28670	0
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	0
28664	0
28663	0
28662	0
28661	0
28660	0
28518	0
28659	0
28658	0
28657	0
28679	0
28655	0
28653	0
28652	2
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	0
28641	2
28640	0
28517	0
28525	1
28524	0
28523	1
28522	0
28519	0
28521	1
28520	0
28526	24
28516	5
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	1
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	6
1603	2355
63874	785
5018	3215
9056	151
122704	1426
4323	1365
26020	550
161253	255
55147	3931
100505758	41
10419	3260
54930	648
84962	300
60686	582
5693	9414
122706	1
64403	3089
22985	18289
55017	1510
100128908	2
1053	3
23428	1307
100507650	23
57594	586
90673	2247
599	5342
8106	13433
51310	17078
10278	3384
64806	0
116173	29
4624	14
406990	0
4625	96
100126336	0
25983	1484
100505868	5457
79178	1957
8906	3259
84502	37470
10202	11
414767	0
55449	864
10901	152
317749	300
728635	77
90668	7561
9362	1372
4901	166
5106	177
80344	6178
161247	46
5720	833
51016	583
5721	458
55072	2260
10379	710
9985	4779
79711	1285
10548	2318
283629	855
29082	2085
145553	584
4738	2217
51292	3052
26277	4620
7051	222
5875	1206
115817	1452
161424	1955
27141	3441
56413	43
1241	371
196883	263
11035	27
4776	653
57523	14000
643866	70
23351	2647
56948	896
1215	1
1511	1
2999	0
3002	0
29091	427
4857	13882
100505922	63
100423019	0
728755	0
100505967	28
2290	48789
387978	6562
100506004	0
100506026	22
5587	748
55632	6847
23256	1963
1690	1689
100506071	144
29966	5549
693209	0
11154	1666
25831	23683
25938	2100
112487	2887
80224	1449
100506110	1
84837	474
394	17664
9472	26931
100422822	1
64067	3498
112399	541
171546	3406
55837	2682
100506143	734
26865	13
26866	4
58533	4830
1073	5742
11177	2083
280655	1432
100506157	35
6729	3199
283635	5840
55012	2260
9692	1920
5687	3163
4792	1407
100289251	15
84684	31
253959	5984
84312	2581
51562	1673
253970	1
7080	23
100506237	0
26257	0
5083	0
89874	17
100129794	133
145282	350
3169	5
100499441	0
319089	0
6751	3159
161198	493
283547	24
10484	9146
8487	733
122553	8936
5411	20430
117153	1
4253	804
254170	1739
145581	3999
84075	0
122525	763
54813	6125
100506364	11
23116	4416
55015	6317
100113389	16
2287	6522
57697	572
55320	763
100506412	10
140801	0
161357	3557
100422970	0
100506433	8
6235	2663
6029	41164
122769	173
6166	3044
4247	3812
55172	2239
5427	177
122773	714
23588	4343
9147	4994
378706	63505
382	13566
100506446	6
283551	21
100506463	5
100506499	18
196913	13
79609	1126
6655	8266
79944	2141
27109	1022
8814	733
11183	7544
51062	9226
60485	4088
51199	19672
100506549	7
145447	5
5836	150
114088	8175
100506566	1
81542	1562
283553	0
122786	1451
145438	140
54331	99261
51637	2529
22795	2438
5729	42
5732	13
57544	4515
283554	5833
30001	2884
5706	2383
6815	3772
64841	4327
10979	8769
80821	7616
652	134
1033	31
10175	4193
2764	19907
10668	595
23034	1661
2643	208
100422984	0
11169	948
122809	5989
93487	8828
3958	237
9787	118
55030	5332
22863	4506
387332	0
100129075	69
3895	9939
645683	4
645687	2
57161	8648
54916	2480
5015	9
100309464	1
10640	15930
55745	4019
122830	9635
55195	2
341880	67
145407	5995
55860	6766
5684	2205
379025	9021
5926	10348
387990	160
26520	1076
9786	2439
51339	30774
23002	19040
64582	597
112849	294
51528	2253
729665	20
6252	103165
341883	94
64430	9194
51635	1561
5494	18180
317761	5
4990	0
6495	129
51804	43
4331	850
57570	4281
145389	424
161291	25
100506751	10
5583	439
400221	10
3091	15911
6617	520
83851	2283
646113	2312
100506767	17
27133	1196
57381	618
122876	4
5529	10574
112840	2506
81537	3117
23224	10004
100313830	0
2100	130
441687	111
4522	2404
100506245	233
9495	3478
100506266	1066
7597	1076
22890	4461
3306	312
145376	5
26030	763
6710	6163
100506290	20
91612	5896
2877	18
376267	15964
2342	1727
4149	6683
100506321	20
645431	49
2530	5291
693210	0
440184	2
10243	4636
161142	41
64398	2177
51382	4864
1965	9075
26499	12
161145	6913
57475	3999
5283	944
384	3856
10490	2691
51109	10154
145226	47
23503	4447
5890	57
677	3650
400223	26
87	2410
8816	14131
55218	7521
57452	2462
2079	4410
55334	8055
400224	55
56936	1044
9766	3393
100289511	59
6430	11904
6554	73
100506358	5
64093	2804
6547	8084
145241	9
51241	2244
55333	7862
8747	30
8748	54
10001	1822
23508	19154
4293	5125
100506411	1538
22990	20768
89919	0
319139	0
145474	2
26037	3304
9628	2042
8110	207
26094	1267
53349	4258
58517	17189
5663	9677
89932	698
100287558	15
8650	4194
399671	454
79697	2237
641371	647
10965	1529
122970	89
641372	6
83544	6332
9240	46430
91748	4949
100506476	5
100506498	0
145482	1161
57862	3086
145483	3244
51004	1251
957	293
80127	744
100506517	324
4329	855
91750	1676
338917	11
5826	2770
55237	0
646658	109
10577	523
122961	885
4053	1413
9870	13271
51077	3291
56252	24639
100506536	513
283571	307
1743	5864
83694	5181
5228	193
8892	1949
27030	4358
97	1991
79696	182
91754	5655
10972	18850
2353	2084
100287415	0
122953	366
10538	2
55640	308
11161	3619
23093	2186
7043	1544
112752	480
55668	3717
2103	29
22846	31680
100506624	456
100506603	298
23357	3083
145497	2
64207	14207
85457	10911
283576	5344
57156	4799
58157	556
100302236	0
29954	2546
2954	147
283578	779
161394	383
122945	180
63894	2457
10598	6806
145501	33
9517	6242
8846	1026
81892	675
22938	4249
283579	20
57143	725
9369	3321
693127	2
100131580	5
1734	2116
145508	367
7253	26
2957	2635
677845	2
100506659	45
85439	62
100506700	2
6400	16034
100506731	1656
23768	48426
100506718	462
2581	2713
8477	11
54207	5019
55812	1403
11099	3381
79882	6891
161436	2315
123016	511
1112	17214
100506750	6
100506777	32
400236	51
29018	4
100506792	0
90141	68
55775	2369
56659	10
5700	2288
55051	1783
801	306602
400238	9
145567	3371
100506832	7
100506817	3
283588	761
9252	2337
80017	1737
100124539	0
8111	775
440193	4625
55671	8459
650662	14
79820	1
123036	222
10516	588
9321	5041
4287	3001
4707	1438
53981	4475
123041	23
79890	81
5641	1313
9950	3200
1113	7483
3705	10209
319085	17
64112	11334
26175	1448
84520	642
55148	5783
55727	6238
57578	7752
341947	16
145270	4
283592	30
90050	50
51676	7
100506919	0
256369	0
78990	1181
57062	17076
122509	310
3429	347
83982	133
57718	35
51156	1
866	0
390502	0
5265	20
256394	0
327657	0
145264	0
5267	0
5104	7
12	5
388007	0
145258	0
23405	21167
100422981	2
400242	328
79789	373
79686	137
161176	100
100506972	2
283596	520
677768	0
51218	2144
100506999	3
27004	2
9623	2
8115	0
100133207	0
100507043	2846
56967	14645
624	44
623	4
100130815	4
55102	8329
51527	2258
122481	21
10914	14007
7443	728
100129345	11
388011	11
283598	0
64919	15891
84193	3857
8812	2608
317762	2636
100507108	121
84439	578
10858	571
2009	19687
51466	15978
442909	2
123099	60
7528	6685
123096	7639
442910	2
283600	0
7453	4884
79446	672
100507124	0
57596	2931
283601	0
8788	8
55384	11192
100507152	71
768222	2791
100507184	2681
100507211	2960
574450	0
442905	0
100126315	0
388015	12
574038	0
574034	0
406914	0
574451	0
406927	0
100288160	0
79104	30
692215	11
100507226	21
767561	2
767562	11
767563	23
767564	1
767565	0
767566	2
767567	0
767569	1
100507242	16
767577	3
767578	3
767579	5
767580	0
767581	2
767582	4
767583	2
767584	2
767585	1
767588	12
767589	3
767590	0
767591	2
767592	0
767593	1
767594	1
767595	3
767596	1
767597	0
767598	3
767599	0
767600	0
767603	3
767604	3
767605	2
767606	2
767608	0
767609	4
767610	0
767611	0
767612	2
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	1
574413	0
574433	0
442914	1
574434	3
724026	6
100507257	163
100507277	0
64150	1
100302145	0
1735	10
145200	1
5527	13998
100507295	13
100507315	133
1778	112789
3320	149299
91833	5265
5891	3386
55778	2000
51550	1270
9895	6297
122416	178
100422954	0
23186	5609
7187	2292
81693	21
9578	24747
91828	7
7127	1136
100131366	4
1983	24060
677811	9
4140	11304
1152	27709
115708	1386
9529	9052
84334	2689
3831	42506
7517	887
79038	2487
23368	5277
9556	3243
122402	126
647286	0
374569	10
406986	0
26153	4010
400258	6
100288144	4615
388021	664
64423	2973
122622	73
10572	552
207	13705
100128927	55
196872	51
283638	13572
122618	37
113146	11927
122616	1449
55038	888
29933	201
3714	7157
256281	1064
2972	6485
90135	6397
23241	21679
647310	102
100507437	478
9112	6464
100128343	32
1397	11630
1396	33
283643	533
80757	834
100507497	72
3494	0
3497	0
3503	0
3501	0
3493	0
3500	0
3502	0
3495	0
3507	6
100288273	0
28475	0
28476	0
28477	0
28479	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	2
28510	0
28385	0
8755	0
28474	2
28473	0
28401	0
28457	0
28452	0
28472	0
28451	0
28450	0
28449	0
28448	1
28447	0
28468	0
28445	0
28444	0
28442	0
28467	0
338004	15
28455	0
28400	0
28439	0
28396	0
28434	0
28395	0
100288568	0
28432	0
28429	0
28394	0
28426	0
338005	0
28466	0
28465	0
28424	0
28423	0
28388	3
28420	0
28464	0
28392	0
28391	0
28414	0
28412	0
28461	0
28454	0
28410	0
28409	0
28408	0
28378	0
729722	0
646057	0
283755	2011
727832	0
729786	4
606	2
100287326	0
100422935	0
100287399	0
646214	7254
646243	905
100422906	0
339010	0
440225	0
727924	0
390538	0
283694	0
390539	0
642131	0
100302233	0
646396	173
100132979	2
283767	0
114791	1517
23191	6473
81614	5117
123606	15819
283683	225
339005	263
283796	9
400322	5455
100132101	481
440233	0
390535	2
440243	0
653061	7
283685	70
7681	1149
54551	572
4692	8482
791115	21
791114	222
23742	206
6638	164
8926	11
347746	720
91380	0
8123	1338
347686	0
338427	0
100506948	1788
100506965	26490
338428	13
100033413	9
100033414	7
100033415	2
100033416	58
100033417	1
100033418	2
100033419	0
100033420	3
100033421	6
100033422	0
100033423	0
100033424	2
100033425	5
100033426	4
100033427	4
100033428	1
100033429	0
100033430	2
727708	2
100033431	24
100033432	53
100033433	4
100033434	2
100033435	19
100033436	5
100033438	6
100033439	20
100033820	8
100033821	2
3653	2808
145624	81
338433	0
100033437	0
100033440	1
100033441	5
100033442	1
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	1
100033449	4
100033450	13
100033451	1
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	11
100033603	0
100033799	4
347745	13
100033800	0
100036563	0
100033801	4
100033802	14
100036564	0
100036565	0
100033803	2
100033804	0
100033805	1
100033806	0
100033807	0
100033808	0
100033809	0
100033810	0
100033811	0
100033812	0
100033813	0
100033814	0
100033815	0
100033816	0
100033817	0
100033818	2
100036566	32
100036567	1
100033822	0
338429	0
7337	20955
57194	315
2562	30875
2558	3599
2567	396
100507007	5
4948	318
8924	21441
645202	0
100132565	0
283768	1
100132202	0
440248	3886
653720	50
440253	179
100289656	8
100507514	54
646278	4
728310	104
321	12622
23359	7224
56160	2090
100130736	6
100130111	398
7082	8180
653073	42
100289637	12
89837	57
653075	101
26082	26
89832	356
100505680	71
283701	3
642397	93
100132024	0
100132726	139
727909	51
100288380	61
728498	69
100288601	9
100132292	6
89839	88
100288637	103
100507035	2
390561	178
22909	4610
54893	792
4308	1
406993	0
100506669	79
283710	151
51621	16615
161725	571
1139	496
653125	79
89838	77
728047	71
100506490	6
100129979	0
100506608	118
100506819	120
643699	54
9824	925
6447	12783
100506887	21
26585	3541
342184	164
100506959	8
6263	6065
57099	783
1133	10
56851	2140
161779	503
79768	5196
51234	3424
9990	10500
55505	1623
256646	1
254531	3611
23015	17317
100302160	0
440270	16440
100422845	0
57369	95
70	26
9716	3357
54989	23409
723972	4715
89978	184
100507466	20
100507480	0
84529	1300
161635	1582
145845	7
4212	23806
145942	0
100507568	47
161742	11849
283742	4011
10125	2226
400359	2
400360	4
7057	27432
161835	479
11245	3290
100505534	23
440275	3750
6727	6244
100131089	235
90427	454
701	199
56924	6193
644809	2
100131244	38
5330	579
100505573	1049
388115	454
644844	2
85455	10613
90417	1539
3712	3665
22893	5955
113189	394
100505617	306
359821	217
90416	1896
27079	978
57082	241
100505648	695
5888	131
55177	2735
2644	454
55192	515
643338	911
84936	1735
54866	33
6692	78
171177	1628
57617	3887
100505662	75
54567	520
79094	697
54617	3718
161829	4
11261	7889
729082	17680
11339	142
51203	542
51103	1222
23168	17289
3706	52
4058	19
26015	3027
7301	3923
23269	12674
693211	0
23005	13982
8681	2990
100137047	0
100137049	0
51332	270
100423013	0
100289090	2
30844	392
123745	0
283748	2
255189	0
23339	11912
693212	0
25963	3265
2595	477
825	182
64397	10819
8773	1363
100505769	112
255252	2031
55142	4314
57519	3250
146059	2345
146057	4887
197131	6232
80021	1791
23582	1690
2038	12
9333	0
116179	0
9836	2022
161823	713
146050	5717
27229	5866
7158	20172
4130	33591
9677	1849
1159	1808
161497	423
117155	571
548596	1727
440278	85
2923	5711
80237	124
10169	4191
100302254	49
619189	289
25764	1457
4236	4062
79968	1238
84978	1148
728758	790
113201	15952
51496	7437
645212	1400
8669	7578
80208	6372
197135	2
567	3377
140691	218
145645	0
6652	734
50506	9
405753	2
90527	7
53905	1269
90525	5752
9153	53
2628	2565
145663	13
79029	1054
84419	2
100126311	0
7782	3562
283651	20
26258	13587
58472	87
80031	12259
283652	1297
50804	15367
399697	138
6557	42
1854	2775
2200	3453
100506059	17
22995	333
100506104	0
399694	847
23741	36640
9728	27759
9318	7028
2585	1065
100306975	86
196951	95
2252	42
56986	1665
79895	64
11001	48
3067	1
2553	2024
55056	6166
100129387	5049
9101	3309
373509	10
54822	4187
84888	805
23431	2112
100132724	1248
388121	191
1588	6
100506192	0
342035	135
23312	17798
29106	16610
256586	1375
29767	100469
29766	11139
100506227	22
123169	4081
5597	16612
10017	39
10681	4044
100129973	100
55930	268
100302202	0
4644	62979
10776	25354
56204	2736
3175	2
256764	6
440279	2364
51187	8309
5873	450
100506294	330
9488	386
9236	10230
693213	121
145788	151
161582	733
100506346	3252
26108	1890
283659	756
4734	405
64864	16539
374618	154
55329	151
54816	9376
645877	1
145783	1309
6938	7899
283663	222
84952	2817
145781	120
81488	1559
8854	458
366	0
3990	0
102	9110
664618	448
100506466	114
54629	4112
79811	9175
54778	7877
9133	163
4643	925
100313886	0
92483	10
145773	9054
9245	3
2958	2016
663	2650
27023	0
302	462
79664	2696
6095	1302
100506491	0
100506510	0
100506530	3
54832	11127
145741	10
388125	28
100289289	0
197003	3
83660	11838
406965	1
100506580	16
7168	12244
100128979	123
114294	1173
51065	484
51762	10429
83464	3530
771	1465
9960	2460
100130855	136
283807	117
8925	31937
494334	0
23604	73
84191	880
6642	9905
79856	511
5479	3822
53944	7948
9768	106
9325	2379
23060	22258
4947	9161
348093	83
100302184	0
80119	71
80301	865
348094	1910
51324	3154
123263	910
123264	8
51285	186
390594	0
390595	362
10081	2576
10845	4219
8483	190
54956	1655
26831	0
26832	4
9543	3426
57722	4437
54878	2765
51495	13778
81556	1714
9187	630
10260	4058
8766	24329
84465	1067
100422905	0
115752	3398
54962	420
692149	2
5604	3164
10302	627
6124	61553
595100	51
595099	26
595097	35
595098	9
55055	2724
197021	26
4091	257
4088	2144
79719	3724
64799	97
100506686	307
145853	482
5607	781
390598	148
26827	27
8554	2455
91860	1762
54982	1010
10116	10311
22801	265
10391	12996
8125	18471
100422971	4
80035	135
79400	15
246777	100
283673	78
26035	5777
54852	143
145694	8
9493	214
6176	16759
145837	46
414926	1
7090	18101
693214	0
55075	11724
55323	5536
56906	714
54839	4698
196993	21
79875	475
10002	45
4649	9447
123228	394
196996	50
5315	26413
56965	10759
60677	4858
3073	1877
80072	11
338949	0
100130579	1
25820	10699
693215	93
100129119	4
646670	0
55889	7
100506212	0
123346	0
585	1291
83440	1878
100287559	74
4756	55605
10021	5247
283677	5
27020	12888
80381	6526
388135	2982
161514	1
100287616	82
4016	146
9399	3531
5371	2800
342096	9
732265	0
283731	1554
57611	83138
3671	2776
64220	372
80125	34
1583	6
729739	0
8482	7876
84993	1966
440288	165
10620	1291
1198	1673
80153	7551
1543	143
1544	4
1445	5582
79748	27
594855	194
25989	7429
10066	705
4351	2003
57184	12385
9377	2925
54913	880
192683	25643
60490	200
56905	259
653641	7
653643	1
54939	803
79661	2959
693216	242
4123	4422
25942	6465
5780	7018
100506579	21
10073	1737
55272	3045
257364	309
1464	1473
161753	9
100128285	796
100423035	0
441728	0
92912	5884
26263	1698
692224	0
145957	282
123591	480
2108	1460
7302	645
64843	0
49855	8813
5955	2935
100506704	3
9051	5
10099	16841
79834	4952
81698	0
646853	5
10363	8849
84894	25794
645752	10
440292	73
91450	6
23102	2400
646892	340
10518	2043
3419	4788
23205	136
55466	7739
80349	1857
1381	549
3658	13683
123688	19
5685	5311
1138	244
1136	108
1143	259
646934	0
646938	7
11173	3803
10933	22568
1512	143
5923	1550
729911	0
406960	0
100506846	5
390616	7
23423	2100
23251	666
10588	343
400410	228
283687	336
597	0
54469	3491
2184	46
283688	0
9915	23978
100133746	3
58489	4092
57214	833
693132	0
23184	3112
59274	2435
647020	80
161502	16
3603	1273
80765	221
100506942	84
342125	94
84206	17218
79631	2985
283726	909
390660	172
647042	908
100134869	480
440295	1784
440297	1686
80154	1474
6218	8373
643696	219
727751	526
100133144	391
727849	2387
100288549	359
100505503	8332
64506	81
8120	10901
338963	19
283693	18
100505616	606
677778	136
123722	26
123720	914
100505647	1404
9455	1258
83640	741
123207	1250
53339	16785
53346	4870
100505661	481
50810	27798
646	22
6457	7504
57188	5038
100505780	109
440299	335
100505679	112
440300	3110
388152	2491
100288367	1444
374650	2035
388165	877
100506874	34
54993	4184
54581	3983
84942	3353
4828	167
23478	2092
9640	6658
57538	738
9154	0
5151	788
642423	1329
100133220	244
11214	13994
64410	5850
100302121	7
123624	7
145978	0
4916	4453
283738	2
26589	914
64963	1123
55070	879
100302235	0
407044	1
64782	470
3669	4
176	84
145864	261
4240	827
11057	27519
6017	23
55215	573
5428	3348
100506983	12
407051	5
254559	5979
51458	356
283761	2253
90381	509
374654	1118
643368	0
5346	9
8800	820
56964	61
55897	196
145873	15
290	183
10239	7363
100507010	1238
348110	2380
100422841	3
374655	4193
3418	4168
10509	3981
10519	405
390637	196
440307	59
51335	40083
100507029	2002
23766	1127
342132	662
8826	4422
64784	5613
100507079	13
641	164
5045	3431
2242	129
4122	11603
55898	3433
374659	444
100288997	27
91433	1953
9055	935
100507118	30
26276	2123
100131297	0
390638	0
9899	9718
28232	7946
8128	45789
100507166	24
145858	22
100144604	20
400451	1821
643797	50
643806	1
728619	42
100506727	450
100507217	0
1106	18364
100422995	0
56963	10371
400454	0
55784	25
400456	427
145820	14
100507311	14
100507288	4
644192	28
100506754	11
7026	4959
100302258	2
728800	2
100507325	1
145946	0
91948	3
91947	4214
283777	1
3480	23549
145814	15
23336	3277
64927	304
123355	1033
4205	11565
145748	2219
196968	36
644800	0
400464	74
170691	180
388182	20
204219	12
55180	1564
140460	2535
440313	0
145757	53
220	124
100507452	22
79705	146
22856	4950
55829	2310
6627	969
5046	2150
80213	6212
123283	2654
441736	84
100507518	7
390648	0
390649	0
100272148	0
26682	0
100124412	0
100302278	3
374666	2326
100288486	12
100287029	8
100132169	18
51728	808
79622	1367
64285	336
4350	1161
8131	2860
3050	14
3042	8
3040	3407
3039	3262
3049	120
55692	6506
100129478	52
83986	3009
8786	3298
398	2193
64714	2842
8312	4290
10573	1974
58986	3023
100134368	112
4833	2269
26063	909
9727	8821
64493	12
6650	3068
100507047	324
100423037	44
146325	0
283948	11
9091	3741
57799	5233
117166	93
84326	1493
100287175	63
100130285	16
84331	384
100507146	20
197335	1812
100507167	452
89941	3428
9028	154
10273	1788
339123	676
84219	2289
146330	9449
100287301	226
79006	265
65990	621
124093	1300
84264	1194
64428	2202
10232	7
401827	2
724032	0
113000	1391
63922	1472
51764	78
388199	10
64788	4023
30812	1191
146336	1
6755	2
390664	8
100128785	110
8912	12075
25823	112
64499	5
7177	6
23430	0
7329	6805
8938	1802
115939	1538
84572	1194
64718	3455
283951	671
645811	306
1186	3933
390667	5
9894	2554
9742	5561
79652	169
100507235	11
57585	7196
90861	7344
23162	19297
100423012	5
4832	2159
65993	2456
197342	325
90864	5299
10101	2177
3483	30
3029	1754
81889	3874
254528	110
64735	1
64711	0
51734	731
6123	0
4716	2494
6187	18575
574042	16
26784	44
735301	34
677844	24
146310	11
10607	1233
124056	409
2671	3304
9143	8487
90850	2993
283869	0
9351	1410
4913	1083
7249	10703
5310	40010
100188847	0
100287400	72
25837	822
100507303	427
26788	23
84231	5690
57524	7321
64223	1876
283870	386
283871	2485
1877	2184
1775	284
1632	474
10921	11718
100126328	19
21	20815
650655	184
899	1916
80178	384
4917	132
57465	6820
527	11328
51005	544
752014	381
100422974	1
5170	12631
652276	1526
645644	4303
100507321	2190
54442	2809
83886	428
100128788	16
23524	67669
6923	5160
260429	1
360226	0
10942	0
124220	4
124221	22
64063	0
114984	1645
84256	4538
79412	41
124222	2481
9088	89
283875	16
100507378	2
9080	2
9074	76
51330	42
54985	2282
79228	312
146439	2
100128770	44
64386	568
