Geneid	alignments
645414	0
391004	0
645425	1
126755	177
10630	376
7799	9105
23254	5544
200197	76
55092	287
114827	84
79180	12037
11330	4
63036	11
51032	42
842	827
23341	2237
100507192	25
79814	190
645317	2106
84301	49
6248	144
23207	14171
284723	303
388595	1
54751	131
440567	4511
729614	522
23013	5174
7709	1726
149563	157
27129	65
1187	6
1188	8
348487	519
1969	149
100506484	0
128272	38
79363	392
54455	1299
26099	2901
374955	1
55707	1067
114819	1076
26871	1
100506533	80
100133301	1
55672	1214
84809	2472
11209	380
26869	2
729574	0
284729	18
729587	0
6060	3
11223	185
100506687	36
26870	2
9696	1766
4237	2
23400	11602
6390	2410
11240	13458
400743	0
29943	2
51702	0
23569	31
353238	0
55920	2765
55160	2124
81569	8
84966	4375
127707	2
5081	341
80834	0
8659	4231
100302276	0
126917	2015
23352	6209
23065	2255
51154	1593
246181	95
22977	60
100506730	753
8574	1083
54896	811
832	8240
644075	39
644083	0
440574	2501
4681	13075
3362	194
255104	151
54546	0
23252	1992
30814	0
5320	0
5322	345
26279	1
64600	0
391013	2
127733	426
127731	4
339505	109
55450	51069
79594	1725
163933	1222
978	37
65018	25327
1650	3184
57576	1841
400745	3622
50809	10780
8672	9385
100302155	0
1889	2894
100506824	4
100506801	3
84224	209
249	1521
5909	15765
84196	3034
401944	4
3339	353
23436	0
10136	0
29092	341
998	9245
54361	91
9923	1758
2046	87
712	238
714	377
713	348
2048	919
100422914	0
646262	0
729059	9
23028	2294
100422866	0
7798	5789
3352	83
10236	5990
80818	1820
148898	510
6920	73
55616	1078
1870	8
3399	754
259283	2
729856	0
6135	4290
6924	1460
100506963	31
57095	8993
11313	996
2582	788
3155	804
2517	652
1269	0
55629	2321
10772	1764
127294	0
58985	0
163702	63
284632	0
57822	5
90529	1489
57185	10611
11123	104
100506985	186
400746	16
10250	4587
25932	8399
864	33
25949	1534
57035	3210
6007	66
23585	5018
6006	84
55219	2218
26119	1485
57134	2672
100507013	0
57190	4905
56181	4275
646471	689
79000	103
164091	1138
3925	47035
5051	492
2134	5111
7780	18
84676	0
149420	1430
79927	76
100128346	17
51042	88
10256	230
378807	3
64793	1148
83442	4200
91544	932
1043	39
55057	1
257101	1
79727	2
79947	2233
3151	2159
6195	473
100302190	0
8289	4432
55650	665
84243	1131
2810	2
54707	784
63906	812
8431	0
10726	4218
126695	16
646567	54
388610	1880
115572	39
6548	3563
23038	6550
84065	2444
644961	2573
84958	41
9064	535
8547	10
388611	10
2827	304
10163	2217
27245	3888
2268	245
2537	1881
199870	1082
23673	7205
5511	2346
677774	4
9473	612
6118	1883
27293	15
55113	253
2140	169
653566	3517
5724	117
22826	3896
93974	3532
83667	900
54797	440
65979	1499
8420	459
1104	291
6080	2
26768	2
54952	567
85028	176
692212	19
677838	66
677825	25
692073	24
115273	1
6883	501
26824	3
10691	261
51441	3458
4985	61
2035	781
399474	163
6429	4795
51102	1135
10076	2507
100288450	0
4146	39
100129196	38
7805	906
9672	21213
9698	4672
692234	1
692235	2
692200	0
28997	2
79570	733
9410	561
51538	3468
2170	3906
347735	21
149086	0
284551	0
64129	583
3061	20
553115	3909
1307	2173
576	18442
100423028	0
90853	29
8073	14402
100507229	14
10657	5160
55116	714
23633	5827
200081	2709
79140	328
55721	445
149069	90
100507457	111
56063	302
8668	3027
339483	418
84734	32
3932	4
3065	928
65108	18370
100128071	107
81629	173
55108	6500
728116	82
653121	678
339487	318
5928	3672
81493	91
57648	3271
8565	7432
64766	1480
252995	2395
3208	11637
113452	1400
127544	1270
100505584	928
204	1638
113451	1860
55223	1033
149076	2258
1912	4594
7579	122
114784	986
127540	0
84970	17
693137	0
2709	100
127534	5
2707	40
2701	149
113444	2867
58512	5964
100506144	252
9204	1653
79830	387
100506168	7312
6421	6583
9202	3451
79932	5391
23154	57537
339488	438
5690	2024
127703	10651
63967	113
192670	796
26523	1912
192669	196
27285	76
54936	1393
1296	58
27095	1683
55700	16469
9967	5488
79729	342
55194	264
83931	2119
100506594	2
84967	1215
127700	566
64960	1016
1441	248
2899	4412
100422898	0
728431	80
80149	47
64769	5050
79753	707
7802	537
29889	1255
284654	30
54955	990
55143	80
284656	2143
149175	1859
79693	672
127687	2442
4520	1254
3633	1352
10946	1461
2275	441
51118	1006
5453	539
64121	784
26292	232
100506806	1
81025	42
54933	327
79647	5271
4725	5664
23499	16793
100292290	0
643314	88
353500	816
728448	455
8761	1738
100506950	4
677834	9
26508	256
84618	63
51440	23664
10450	1524
656	227
64064	85
100287437	4
54802	714
4610	98
84879	658
10487	5750
5538	10383
6018	2433
127391	2
10269	3257
1298	2239
100286988	262
64744	6822
65243	259
339559	263
64789	340
127396	360
9783	29074
100130557	305
4802	1882
407034	0
407031	0
9132	842
163732	472
1503	928
100507178	32
200172	11
22955	1715
100132074	219
1907	2
59269	849
100507198	126
2981	0
2980	0
22887	5718
284716	5068
84217	177
79717	1706
100507214	15
728621	309
10465	183
100507252	54
4904	4210
149461	2
64175	499
79078	441
100129924	4
100507268	0
374969	660
114625	665
51058	363
6513	5082
440584	55
440585	0
10969	2207
149465	41
100506711	49
128218	1455
149466	4
7075	798
4352	152
991	52
64834	3791
112950	1515
149469	28
23334	2419
81888	151
5792	9361
9682	1773
100132774	44
6487	1959
9048	50
9670	6273
1802	1274
533	3673
8704	4991
149473	765
6536	1606
128209	4
100129492	679
55929	1745
79033	4040
55182	7359
79639	465
339541	182
26830	0
11004	13
6202	3534
26811	34
94161	22
94162	28
94163	26
266675	52
1263	250
343521	3
149478	79
8643	937
8891	927
100507337	0
79654	2276
7389	2208
57643	719
400752	93
84842	112
4595	439
114034	314
10420	687
126661	183
25974	495
5052	6665
10327	1447
4678	2476
149483	38
60313	3513
728963	16
51249	937
3652	546
23139	4429
8503	2322
100133124	9
10103	38
100507408	0
55624	3657
541468	196
8438	136
10489	3134
7388	4110
387338	1107
2166	2076
729041	33
127343	0
100507423	52
148930	170
8569	1238
148932	406
64756	9759
374973	1
9813	7185
100129898	81
1580	6
163720	4
1579	38
260293	1271
199974	42
284541	2
10158	1
6886	227
6491	198
51727	7583
2301	12
84793	11
2306	4
388630	23
100507479	0
391037	8
200010	37
54558	852
84871	765
79656	1102
1996	2858
63950	34
11124	1397
1031	492
284546	0
26994	24942
22996	330
2060	16478
114883	1901
4898	4988
100313892	0
5865	2100
51060	1962
112970	448
91408	2540
9372	3575
200014	1713
4998	17
84950	1712
23318	1475
2882	108
348378	10
65260	908
79699	7997
440590	1
55268	688
6342	4566
127435	301
6512	27
1376	655
54987	1250
4116	453
100507564	439
7804	1558
163742	0
63948	0
148979	129
55706	970
54432	880
1733	3
51668	327
115353	408
388633	0
9528	7152
127428	499
200008	14
606495	153
51253	2349
23648	2549
619518	11
26027	155
338094	49
374977	892
7268	1553
25973	305
55001	18
163747	7
1718	23433
199964	8
7809	2
255738	12
23358	3691
100507634	49
100507652	0
8613	11388
5563	2135
199920	36
731	0
732	0
1600	117
115209	554
4070	20
114803	167
3725	5637
100131060	72
729467	9
55277	192
51361	1887
1573	698
127795	2
4774	3378
83941	1046
10207	702
100422902	0
100422946	0
54596	6
163782	259
7398	2175
85440	1892
27329	2
100507664	4
84938	1235
27022	0
29929	359
23421	112
84455	772
79469	79
5236	2570
4919	38
148581	0
57685	1629
55225	1344
3716	5530
406893	0
205	4934
9829	28543
100505510	9
3953	442
54741	3253
5142	4525
84251	3794
100422871	6
200132	210
10022	3
79819	180
57708	2447
23169	823
400757	7
149233	0
3595	257
26135	6653
1647	1294
55970	1421
100289178	31
9077	240
79971	3941
100302279	0
6121	13
55635	42
57554	1207
5301	2346
55631	1928
9295	7599
81573	2754
11147	625
1491	277
5733	239
100132618	66
9406	8393
406962	33
257194	8380
127255	7
8790	682
51086	230
127254	4447
1429	1019
127253	1774
431707	0
204962	486
34	3093
5876	2009
692085	3
26805	9
26804	31
4438	69
127247	0
100505563	0
256435	698
81849	2027
256483	31
10026	2668
26289	26514
26009	1496
23032	7213
374986	3788
653631	780
374987	16
91624	114
8880	1936
11080	2694
54810	43
149047	0
5737	84
10964	729
10561	457
64123	227
23266	3043
79739	2561
5567	32635
148418	69
391051	26
58511	12
80135	836
2787	378
100505741	19
1486	539
439927	0
117178	8808
23566	134
255231	11
55283	9
126820	6
84144	88
148423	2923
8915	398
646626	17
23576	18682
3491	606
54680	1801
255631	839
57489	1788
9635	41
1179	0
22802	593
9629	2
51100	4546
9403	5508
9653	3829
339524	617
8543	26483
100505768	7
5586	1880
2959	948
56267	868
494115	2295
2635	168
2633	227
2634	178
388646	14
115361	777
115362	11
163351	9
400759	11
23507	10367
400761	131
84230	1538
55144	4472
492303	166
284695	1463
343472	7
100505821	431
100505809	112
100505840	7
84146	1876
100505857	39
164045	123
8317	1041
343477	2348
7049	943
676	53
253152	1063
284697	31
23285	7064
388649	36
11146	461
79871	334
2672	6
7813	1699
6125	6139
6083	10
26782	12
388650	3806
22823	1400
50999	3153
343099	71
100131564	314
1810	2734
54874	1867
8412	653
100129046	6
100126348	8
30836	2170
2730	961
100505924	0
24	42
9411	1136
100505940	0
5825	2555
2152	4560
126969	197
1266	7503
729970	355
199857	424
148534	4127
25950	725
440594	0
58155	3895
1806	417
400765	120
406928	2
51375	376
163404	1568
100129620	80
9890	9093
54873	392
391059	5
178	2191
730081	63
23443	295
64645	3421
163786	317
54482	647
127495	175
1629	2352
100506007	53
8634	2206
693138	1
8556	334
54112	566
7412	104
2135	3835
148867	815
51611	666
100506051	81
100506029	172
1901	5006
118427	3888
94236	50
1301	1043
55599	328
280	1665
648740	324
279	252
276	32
277	93
278	54
100129138	63
55170	1061
22854	1057
10451	380
29957	416
148545	3
100507044	1
400768	0
653149	2
284611	4514
113802	959
55119	3132
163479	8
6814	3119
254268	32
642864	3
29899	1095
23155	2127
22911	12260
6884	1433
56900	3399
677766	11
127003	137
57535	2016
6301	10280
1952	16826
84722	2380
343263	51
6272	27235
5686	1156
284612	124
127002	944
284613	1725
57463	1922
83873	699
2773	1911
406974	1
2780	5
271	6952
2948	1502
2946	1307
2944	469
100506210	26
2949	493
2947	5380
79574	2
1435	863
10768	23361
85369	2298
257	171
164153	9
388662	23412
100130800	2
3749	3658
100506257	141
64783	318
9122	173
10542	1471
84432	10
643160	6
3744	0
3737	270
3738	167
963	378
100506293	58
55791	1200
128338	708
10390	1462
79961	30
1117	15
149620	0
27159	0
128344	211
441897	0
5016	375
79084	1079
515	4682
128346	136
140	180
100129269	12
5906	1835
55924	4265
100506343	129
11218	820
3752	421
643355	498
55917	1268
100422976	0
7482	286
54879	630
829	3595
4343	719
389	2210
333926	368
284467	34
128322	149
6566	3162
246182	347
100506392	86
9860	237
260425	2841
10745	1202
54665	2056
26191	21
100287722	33
440603	116
10717	1059
64858	425
204851	5517
56944	242
148281	307
51592	4187
10286	2872
163259	73
270	0
4893	2326
7812	21572
80143	1905
6847	0
7252	0
10100	101
4803	34
100506434	10
81839	217
845	129
4808	99
55356	1669
126868	6
476	38191
84852	67
100506459	7
965	90
3321	1208
100302117	0
914	2
5738	1675
9398	103
8458	227
100126331	0
80263	556
100506478	6
79679	8
10905	1421
54855	46
54834	455
10885	746
200162	22
6913	37
10352	565
51179	0
3284	5
3283	11
441900	2
128102	92
644242	343
90874	616
26227	4747
3158	0
83998	0
343505	2
11085	0
4853	4078
100506528	132
100132913	71
653820	52
100132314	4
337875	23
2210	39
647121	52
100423008	0
375010	5
100422949	1
100132733	12
100422844	0
100130000	54
100286793	190
100287981	162
644591	59
728833	43
647135	199
728841	395
728855	403
730256	51
653505	2
728875	397
767846	49
400818	282
653513	788
9659	11066
100505971	506
9554	2616
440672	7658
388677	629
100132406	652
100505987	37
148738	22
10628	6203
84265	811
284615	4401
128077	354
9939	783
114814	2483
8799	4077
8515	218
148741	590
10401	1667
200035	150
10623	663
27246	854
11126	202
5174	59
653519	490
728932	294
728939	124
26864	3
200030	439
100506011	0
100506032	398
100505723	1
100505752	3
149013	399
100505770	280
728989	131
5565	2114
100505794	315
171423	5781
2330	168
9557	1581
100289211	0
607	2069
51205	264
2702	68
2703	0
51463	363
100312957	1
728912	170
100505824	2
284561	30
100132057	38
100505885	9
388685	133
100132999	127
164022	4
25832	554
729086	684
645142	9
100288142	1365
284565	742
730262	3
728936	554
728945	20
642691	58
645166	231
26863	4
388692	881
645262	3
100132417	33
100507552	38
653598	6
642441	272
100288037	16
644634	81
440689	87
2209	51
653604	5
8370	54
126961	14
8337	76
100132909	338
337873	34
723790	77
333932	10
554313	50
8349	1080
8338	9
317772	0
51027	582
100507640	0
9900	31194
10262	841
10903	415
56957	2400
11311	2536
51177	2487
81611	4501
23632	761
51107	2996
79630	147
148523	782
54460	3736
9129	1159
23248	3937
80222	1578
1893	1009
54507	107
100422997	3
4170	4988
2029	19222
55204	1156
84072	7
1520	258
1513	132
100289153	0
405	1645
9869	1251
29956	4890
8416	511
55793	1323
58497	1300
149428	33
54964	195
56882	3337
10962	21417
126626	236
10500	1560
79626	32
388695	927
79005	521
29765	30
6944	2000
8394	2025
5710	3106
100507670	23
57592	1954
5298	4248
5993	2250
100505481	34
8991	1918
100505497	17
5692	2809
23126	6684
100505516	21
57530	370
7286	604
693139	0
81609	7043
11189	7359
284485	52
65005	1442
51686	142
11022	1215
339398	7
6097	2
100191040	51
100132111	122
284486	314
100505537	141
117145	662
6281	246
6282	113
100131107	0
126637	0
7062	229
126638	0
388697	5
2312	60
339400	130
388698	1
49860	0
254910	5
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	4
149018	0
4014	22
114771	0
57115	0
6280	43
6283	1
6279	38
338324	0
645922	0
6278	1
100505623	9
6277	1860
6276	9
6275	31
6274	4
6273	6
140576	1455
57402	39
6284	1927
6271	5041
26097	1921
23557	1248
3608	2825
4881	48
65123	3661
11000	580
343052	2
57459	4291
9909	6427
200186	1908
27173	1590
148327	124
10899	2280
5872	344
6232	424
91181	18
7170	10934
100126346	0
388701	1
25912	9208
9898	5236
10456	1936
89872	1
57198	2371
3570	148
126669	330
126668	47
55585	3645
1141	6131
103	17307
3782	242
10654	2018
57326	7878
90780	2861
6464	1299
1163	136
100423020	1
80308	1130
55891	0
51043	1476
127579	33
149095	11
100505666	24
8751	1675
1945	39
1944	1916
1942	593
55974	299
54344	354
200185	459
80128	2283
4582	43
693235	9
7059	997
100129268	56
4580	658
2630	1635
2629	2560
10712	2745
10067	1957
1196	940
57657	627
5313	26
2224	1702
284618	62
23623	6438
55870	8529
693140	1
645682	3
645676	131
55154	1167
55249	3935
7818	1778
100505728	18
100129405	479
54856	1962
23208	47131
6016	843
22889	2332
677823	0
677771	2
339403	6
9181	9112
6746	2180
56893	5194
28956	627
57111	10
92312	105
4000	1688
64218	2448
9673	5420
11243	750
632	68
79957	17048
23381	6725
84283	352
112770	666
391104	2
7203	5667
100505747	48
128229	13
57127	4
10485	7003
100505765	1093
407046	1
4209	11333
128239	93
164118	12
128240	2005
54865	1918
60484	5546
63827	12683
10763	2080
1382	254
81875	853
51093	1008
79590	1455
3068	6302
5546	3019
9047	2
4914	8
3645	8
375033	380
149499	17
9826	5751
768220	9
440695	15
2117	180
360155	2
83416	1
83417	19
115352	1
79368	0
115350	0
922	0
55243	75
100505785	0
646268	0
912	6
100505799	2
909	0
911	2
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	4
81448	0
391114	0
128371	0
128372	0
81442	0
4332	113
646377	0
149628	2
3428	606
9447	0
57863	16167
100131825	112
2532	391
2205	4
441911	0
26476	0
127385	0
325	0
1401	0
54935	305
343413	2
56833	100
284677	316
391123	13
25790	11
8407	1060
57549	13
89886	3
100505633	0
93183	567
3766	18094
3765	7114
93185	16076
477	80205
480	498
844	918
8682	55265
50717	7896
100505686	1393
100287049	0
100505665	29
5824	4886
1314	11780
474338	2453
23385	2611
4807	113
57216	994
114836	5
8832	130
6504	2
962	11
57823	5
4063	0
51744	54
55600	0
142683	0
50848	661
100131187	457
7391	2012
257106	169
81607	2
126823	932
5202	1874
4817	1308
9191	1592
51506	2920
27005	1447
5498	840
8703	1327
9507	1832
4720	4491
2207	76
336	0
84134	2037
9970	92
654790	3443
4359	106
6391	2710
257177	885
100505703	28
2212	70
3310	35
2214	213
9103	18
3311	38
2215	54
2213	5
641311	187
84824	9
127943	145
11266	621
22926	648
25903	549
9722	4019
693141	4
284680	13
400793	460
117157	324
127933	10495
6675	1612
4921	48
51478	357
339512	23
100287509	0
5999	43765
8490	14296
100505773	38
83540	36
5087	7782
100505795	6
4009	0
100505805	0
6258	324
400794	0
440699	0
4259	3082
100505828	26
223	3563
54499	2474
100147773	23
7371	331
149297	171
100126349	0
116123	0
57645	4508
117143	1399
100505860	390
387597	157
84944	255
10223	12
92235	107
5451	94
919	73
8804	2788
92241	487
100128751	2
9019	1763
55811	27
25874	2920
55827	7563
100313835	0
100329108	2399
23432	313
261726	3716
375035	23
84832	91
100505900	335
9095	44
693142	0
100505918	0
6846	0
6375	4
1805	37
79100	2
481	66130
29922	378
8548	745
57821	747
10560	789
2153	89
6403	3
6402	94
6401	15
92342	347
55732	87
57147	498
22920	9360
149281	1
100422839	0
100423010	0
284688	0
92344	648
5396	1223
100127910	108
80133	1
646804	3
2328	71
100302178	0
388714	2
2327	68
2326	6
2329	103
7151	931
23215	6154
4653	4
8674	3869
51603	1949
26052	14442
406996	0
100422882	0
406977	1
100505991	131
92346	0
5279	904
51430	1882
356	0
8995	11
7292	109
100506023	68
646870	135
9588	5928
284525	22
339416	271
27252	806
91687	99
55157	443
100506046	45
60674	368
26769	19
26802	70
26774	124
26770	27
692198	2
26806	15
692197	3
692196	17
692195	0
619498	4
84614	60
462	4
149041	2197
9910	234
9293	108
100506087	7009
27101	8263
100506117	864
63931	810
63923	18
9674	209
7143	597
64326	855
677679	0
60676	29
460	12008
574441	0
57795	5034
100506128	34
89866	662
730102	359
100302401	98
9462	3375
400797	0
84066	1
400798	66
55103	416
9068	212
9917	7874
64222	1005
27	2274
6646	392
126859	12
7827	1
163589	67
100506206	2
148753	269
100506230	470
163590	1178
26092	3414
9857	2534
5768	2698
100506242	6
200058	960
89884	82
84320	964
100423032	0
9213	3103
57710	421
10228	4276
3140	481
51278	2343
777	2189
127665	5
2752	125637
127670	0
388719	0
353299	3
6041	501
6004	181
284648	7
85397	31
80896	251
1660	5196
81626	0
3915	1203
3918	22
23057	14794
100506298	16
9887	5981
4688	25
10092	4344
100292409	6
23179	6217
403314	1
23127	4651
116461	1946
81563	7956
80267	3321
100506336	0
116496	85
6045	1007
81627	1501
54823	392
10625	4943
100288079	0
83872	70
10216	48
7175	2399
54953	1234
10896	9
5132	18
5743	591
5321	250
339479	1279
440704	0
100506420	0
64407	43
431704	0
5996	52
6003	9
5997	1409
100506438	532
51377	1651
6738	792
51022	621
79577	1936
100302163	0
8707	5248
343450	1065
3075	372
10878	0
3078	22
10877	3
3080	0
81494	8
2165	0
259266	30
360023	2958
23418	908
163486	113
388722	44
56956	0
140609	3564
127124	0
5788	223
406955	0
406995	0
2494	1
339521	42
100506512	14
23528	948
9928	13
83479	670
23271	11222
2848	4
55765	113
647215	3
23046	7705
100506546	54
779	42
647219	30
252839	5850
91156	339
5317	112
7139	550
3898	0
100506573	0
7135	0
23612	2658
1465	24026
100506590	1
376693	70
89796	5961
100302158	0
55705	5228
149345	4900
25802	583
10440	3632
6051	1004
100506636	26
100289488	20
1999	9
9283	10562
127829	6635
5778	4
148713	23
59352	64
29089	383
4660	7293
100128726	17
127833	5133
10765	2210
100506696	130
641515	4
148709	69
5877	1448
59349	2798
51094	4276
51706	1881
100506747	0
92703	3440
100507405	424
8497	7609
4656	15
134	7902
4608	16
1116	908
1118	37
100506775	32
730227	4
7832	1417
2331	79
5549	1668
26254	1
493	14338
677843	0
54900	1
9877	5048
100381270	122
6635	416
284573	0
9580	1130
55224	378
5972	8
3814	1
127845	41
22874	6922
100506823	19
100506838	7
127841	0
84919	2669
5287	3107
4194	3022
10446	2665
100506855	14
23114	14125
6900	24428
388730	403
5929	1573
25778	4878
9911	10025
100506871	5
81788	60
55220	539
284576	4
93273	5
100506918	132
442891	0
284577	3
5129	8948
284578	441
148808	9191
100506969	1677
2005	79
85414	1578
64710	20338
8934	1397
254428	4246
100131354	100
148811	24
115019	126
100505630	85
729533	47
553	0
440712	0
100505650	1
1510	0
23380	4390
9641	65
574431	2
83593	1151
1939	783
8444	158
9261	1322
3586	0
29949	0
50604	0
11009	1
9214	8
5284	2
83953	3
79098	8
55432	1376
5208	3921
725	2
722	7
100129101	9
1604	1080
1380	3
1378	31
1379	0
4179	5184
407026	141
407025	36
148696	24
947	1321
5362	5590
100506899	0
642587	0
406988	0
57172	4500
3914	477
100422894	0
50486	106
3290	729
80342	32
148304	166
3664	35
27042	1223
255928	259
574036	118
56256	248
55733	409
100505631	0
3756	3217
55758	3323
7188	963
84791	60
343035	7
7779	465
4751	94
9926	8050
25896	469
51514	31
100131205	1065
100422947	0
5525	2719
692157	1
55248	1504
29937	1322
467	458
149647	2
55509	121
25936	2037
128387	1352
149643	4
642946	32
28982	307
79805	198
90806	2896
26750	3465
100505832	91
5629	128
56950	3651
5784	1265
1063	242
648359	356
3776	674
51133	3288
7399	51
2104	1733
55105	290
128153	7
51018	941
7042	2166
127018	1282
55532	371
728528	0
2058	3984
10380	945
55699	3907
406997	0
406969	1
25782	3649
100302234	0
677818	0
6791	29
4139	3266
79762	12214
54996	745
64757	693
3142	69
400804	4
11221	403
728417	59
79802	5
9015	101
100506161	52
375056	4353
64853	1795
148362	498
400823	1
84976	266
7100	51
55061	3528
164127	5
388743	6
824	4349
7159	4805
100506213	0
441124	675
100288102	26
100287497	192
23219	3169
8560	4027
4931	423
100313769	1
29097	279
80232	6338
100506354	54
149111	1767
127602	88
3930	1064
55740	4869
6726	11784
2052	4088
9725	5413
10637	87
29920	3248
7044	9
163859	1149
3020	792
100506398	0
64746	2296
83881	0
286826	148
142	7047
391169	268
375057	4432
3707	9744
100506443	1
5664	885
100506460	223
56997	1931
8476	9744
100130466	1281
339500	458
100130093	143
65094	393
116841	3302
339501	0
7483	18
728728	58
89780	0
100506571	15
375	22781
79169	681
100506628	113
128308	887
2987	10732
57165	1675
100506642	136
200205	549
84033	933
81559	1658
51127	1019
8290	0
92815	267
128312	15
149603	20288
100129094	1
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	1
100169759	0
100169760	0
100169761	0
100169762	2
100169763	0
100169764	0
100169765	0
100169766	0
100169767	1
574029	32
100169768	0
58480	5832
5867	2090
10638	775
126731	8358
58	50
55746	2124
23456	1380
27097	1278
9816	491
2590	4053
79605	8177
22796	1316
183	15477
10753	42
84886	6577
79573	968
64801	1394
375061	238
100302132	0
440730	311
149373	0
128061	381
8443	1677
149371	1771
83932	463
54583	5996
645339	4
100303453	2
7257	3298
100287814	4
27185	1
27184	0
57568	3166
54627	396
84284	1275
80003	3629
84451	831
3775	5937
148641	1222
100506778	406
388753	1340
6894	2156
100506795	148
359948	5604
100302691	25
100506810	4
100130249	0
9804	25497
677802	10
23029	1200
51742	3080
9453	1808
6905	558
148789	946
2786	3017
1130	2054
100302139	0
4811	521
7107	2170
56605	1178
128178	19610
3964	1192
100287902	2
55127	1786
88	4436
100506876	3
4548	2680
6262	5287
100130331	1881
57829	0
339535	16
100505872	48
1131	407
100506915	2
56776	5028
64388	1085
100506929	2
6000	3185
100422856	0
2271	2321
8564	103
23596	860
1122	2473
128025	25
9156	18
440738	10
200150	293
731275	126
9859	5302
10806	1327
10000	3365
100506975	14
339529	57
10472	13353
440742	22
200159	9
159	3576
257044	59
51029	1170
116228	319
284702	2532
3192	14772
84288	713
55083	302
64754	712
100507030	1
64216	375
163882	4984
51097	3165
100130097	110
149134	65
25909	1993
100507048	0
57116	19
93474	133
79862	210
388759	62
7678	50
317705	0
84838	730
114548	259
127623	2
441932	0
148824	0
81472	0
148823	8
100507070	5
81470	0
81469	0
441933	0
343169	3
26188	0
284532	0
391189	0
25893	234
343171	148
343172	19
284521	939
391190	0
391191	9
26247	2
26246	17
391192	5
388762	6
127059	3
391194	0
127062	6
26245	30
391195	13
127064	4
391196	0
127066	0
127074	8
254879	0
26696	0
401992	0
343173	0
401993	0
391211	0
343563	0
127068	0
127069	3
127077	0
403244	0
403239	0
401994	183
80851	3807
100422879	5
79894	1547
55657	2112
267002	241
347688	14
10771	9464
22982	3732
100506940	5
414235	21
23185	2973
100288619	27
23560	1326
91734	205
55853	294
3422	10309
22884	2853
399706	0
105	1109
100507019	15
642384	39
642394	37
5214	10877
10531	3697
100507034	150
1316	2187
100507059	0
100216001	0
338588	0
83592	70
389932	0
1645	432
1646	279
8644	222
340811	0
1109	9
114131	0
79861	1
10276	2743
